id,sku,name,is_active,has_short,has_long,tech_count
3784,4802-31,شابلون شعاع سنج اینسایز (Insize) دیجیتال کد 31-4802,,False,False,2
3782,4790-0300,گونیا مویی اینسایز (Insize) 200×300 میلی متر مدل 0300-4790,,False,False,1
3780,4120-8,گیج رینگی برو اینسایز (Insize) 1.25-8 میلی متر مدل 8-4120,,False,False,1
3779,4120-6N,گیج رینگی نرو اینسایز (Insize) 1-6میلی متر مدل 6N-4120,,False,False,1
3778,4101-C1000,گیج بلوک اینسایز (Insize) 1000 میلی متر گرید 2 مدل 4101-C1000,,False,False,0
3777,4100-2112,گیج بلوک اینسایز (Insize) 112 عددی گرید 2 مدل 2112-4100,,False,False,0
3776,3530-25BA,میکرومتر سوزنی اینسایز (Insize) 0-25 میلی‌متر خارج سنج مدل 25BA-3530,,False,False,2
3775,3222-12,میکرومتر داخل لوله ای اینسایز (Insize) 2-12 اینچ مدل 12-3222,,False,False,3
3774,3203-12A,میکرومتر اینسایز (Insize) 11–12 اینچ خارج سنج مدل 3203-12A,,False,False,2
3772,3260-25,میکرومتر یک سر گرد اینسایز (Insize) خارج سنج 25-0 میلی متر مدل 25-3260,,False,False,2
3770,3230-25BA,میکرومتر سوزنی اینسایز (Insize) خارج سنج 25-0 میلی متر مدل 3230-25BA,,False,False,2
3769,2876-10,ضخامت سنج دیجیتال فک لوله ای اینسایز (Insize) مدل 10-2876,,False,False,2
3767,2874-02,ضخامت سنج دو طرفه سطح دنده اینسایز (Insize) 2-0 میلی متر مدل 02-2874,,False,False,1
3765,2710-25,ضخامت سنج ورق دیجیتال اینسایز (Insize) 25.4-0 میلی متر مدل 25-2710,,False,False,2
3764,2385-3,مرکز یاب اینسایز (Insize) داخل سنج و خارج سنج ساعتی مدل 3-2385,,False,False,2
3763,2383-08,ساعت شیطونکی اینسایز (Insize) کورس 0.8 میلی متر پایه بلند مدل 08-2383,,False,False,2
3762,2366-30,ضخامت سنج ورق ساعتی اینسایز (Insize) 30-0 میلی متر مدل 30-2366,,False,False,2
3760,2321-75,پرگار داخل سنج ساعتی اینسایز (Insize) 75 میلی متر مدل 75-2321,,False,False,2
3758,2321-55,پرگار داخل سنج ساعتی اینسایز (Insize) 55 میلی متر مدل 55-2321,,False,False,2
3757,2321-35,پرگار داخل سنج ساعتی اینسایز (Insize) 35 میلی متر مدل 35-2321,,False,False,2
3756,2309-100D,ساعت اندیکاتور اینسایز (Insize) مدل 100D-2309,,False,False,2
3754,2222-25,پرگار ساعتی داخل سنج اینسایز (Insize) کد 25-2222,,False,False,2
3753,2151-AL75,پرگار داخل سنج اینسایز (Insize) دیجیتال 75 میلی متر مدل 2151-AL75,,False,False,2
3751,2151-AL55,پرگار داخل سنج اینسایز (Insize) دیجیتال 55 میلی متر مدل 2151-AL55,,False,False,2
3750,2151-AL35,پرگار داخل سنج اینسایز (Insize) دیجیتال 35 میلی متر مدل 2151-AL35,,False,False,2
3748,2151-95,پرگار داخل سنج اینسایز (Insize) دیجیتال 95 میلی متر مدل 95-2151,,False,False,2
3747,2151-75,پرگار داخل سنج اینسایز (Insize) دیجیتال 75 میلی متر مدل 75-2151,,False,False,2
3745,2132-20,پرگار خارج سنج اینسایز(Insize) دیجیتال 20 میلی متر مدل 20-2132,,False,False,2
3744,1244-30,عمق سنج ورنیه اینسایز (Insize) 30 میلی متر مدل 30-1244,,False,False,2
3743,1181-M50A,کولیس چرخ دنده دیجیتال اینسایز(Insize) M5-50 مدل 1181-M50A,,False,False,2
3741,0213-500A,ترمومتر دیجیتال اینسایز(Insize) لیزری 380 درجه مدل 500A-0213,,False,False,2
3740,4120-6,گیج رینگی برو 1 – 6 میلی متری اینسایز (Insize) مدل 6-4120,,False,False,1
3739,4120-5N,گیج رینگی نرو 0.8 – 5 میلی متری اینسایز (Insize) مدل 5N-4120,,False,False,1
3737,4120-5,گیج رینگی برو 0.8 – 5 میلی متری اینسایز (Insize) مدل 5-4120,,False,False,1
3735,4120-4N,گیج رینگی نرو 0.7 – 4 میلی متری اینسایز (Insize) مدل 4N-4120,,False,False,1
3733,4120-4,گیج رینگی برو 0.7 – 4 میلی متری اینسایز (Insize) مدل 4-4120,,False,False,1
3732,6284-82,پراب ساعت شیطانکی بلند اینسایز (Insize) مدل 82-6284,,False,False,0
3731,ISH-TDV-1000,سختی سنج میکرو ویکرز اینسایز (Insize) مدل ISH-TDV-1000,,False,False,0
3729,ISH-DR150,سختی سنج پایه دار دیجیتال اینسایز (Insize) مدل ISH-DR150,,False,False,1
3728,6140,پایه عمق سنج کولیس اینسایز (insize) مدل 6140,,False,False,0
3727,ISGF-0501,چراغ قوه اینسایز (Insize) مدل ISGF-0501,,False,False,0
3725,ISGF-0901,پیج گوشتی ساعتی اینسایز (Insize) مدل ISGF-0901,,False,False,0
3724,ISR-C300,زبری سنج دیجیتال اینسایز (Insize) مدل ISR-C300,,False,False,3
3723,1KGM1-8910,ست وزنه 25 عددی 1 میلی گرم تا 1 کیلو گرم اینسایز (Insize) مدل 1KGM1-8910,,False,False,0
3721,8003-3,ترازو دیجیتال 2 گرم تا 3 کیلو گرم اینسایز (Insize) مدل 3-8003,,False,False,3
3720,9341-50,رطوبت سنج چوب اینسایز (Insize) مدل 50-9341,,False,False,1
3718,6566-3,تاچ پراب یا مرکز یاب نوری/ بوقی الکترونیکی اینسایز (Insize) مدل 3-6566,,False,False,1
3717,6354-25W,هد میکرومتر دیجیتال اینسایز (Insize) 25-0 میلی متر مدل 25W-6354,,False,False,3
3715,ISL-DR2,"نمایشگر خط کش دیجیتال 2 محور (X,Y) اینسایز (Insize) مدل ISL-DR2",,False,False,1
3713,ISL-DR3,"نمایشگر خط کش دیجیتال 3 محور (X,Y,Z) اینسایز (Insize) مدل ISL-DR3",,False,False,1
3712,ISL-B5-1000,خط کش دیجیتال 1 متری اینسایز (Insize) مدل ISL-B5-1000,,False,False,2
3711,ISL-A1-600,خط کش دیجیتال 60 سانتی متری اینسایز (Insize) مدل ISL-A1-600,,False,False,2
3709,ISL-A1-800,خط کش دیجیتال 80 سانتی متری اینسایز (Insize) مدل ISL-A1-800,,False,False,2
3708,ISL-A1-1000,خط کش دیجیتال 1 متری اینسایز (Insize) مدل ISL-A1-1000,,False,False,2
3707,7523-3D5,عینک ذره بینی اینسایز (Insize) مدل 7523-3D5,,False,False,0
3706,ISM-PM200SB,میکروسکوپ دیجیتال اینسایز (Insize) مدل ISM-PM200SB,,False,False,1
3705,ISM-PM200SA,میکروسکوپ دیجیتال اینسایز (Insize) مدل ISM-PM200SA,,False,False,1
3704,ISF-F200,نیرو سنج عقربه ای 200 نیوتن اینسایز (Insize) مدل ISF-F200,,False,False,2
3702,HDT-LP200B,سختی سنج فلزات اینسایز (Insize) مدل HDT-LP200B,,False,False,2
3700,ISF-F500,نیرو سنج عقربه ای 500 نیوتن اینسایز (Insize) مدل ISF-F500,,False,False,1
3698,ISF-F300,نیرو سنج عقربه ای 300 نیوتن اینسایز (Insize) مدل ISF-F300,,False,False,2
3697,ISH-SDM,سختی سنج پلاستیک D اینسایز (Insize) مدل ISH-SDM,,False,False,1
3695,ISH-SAM,سختی سنج لاستیک A اینسایز (Insize) مدل ISH-SAM,,False,False,1
3694,7240-200,پرگار خارج سنج 20 سانتی اینسایز (Insize) مدل 200-7240,,False,False,1
3692,7111-1000,خط کش تاپ سیلندر 1 متری اینسایز (Insize) مدل 1000-7111,,False,False,1
3691,7110-1000,خط کش فلزی 1 متری اینسایز (Insize) مدل 1000-7110,,False,False,2
3689,6902-85,میز صفحه صافی 100*500*800 اینسایز (Insize) مدل 85-6902,,False,False,0
3688,6900-1106,صفحه صافی گرانیت 140*630*1000 میلی متری اینسایز (insize) مدل 1106-6900,,False,False,0
3687,6900-0106,صفحه صافی گرانیت 140*630*1000 میلی متری اینسایز (insize) مدل 0106-6900,,False,False,0
3686,6211-10,پایه ساعت کوچک ده کیلویی اینسایز (Insize) مدل 10-6211,,False,False,0
3685,4824-16,شابلون دنده (رزوه) ذوزنقه 12-1 اینچ اینسایز (Insize) مدل 16-4824,,False,False,2
3684,4843-1,شابلون مته 118 درجه اینسایز (Insize) مدل 1-4843,,False,False,1
3682,4842-1,شابلون مته اینسایز (Insize) کدل 1-4842,,False,False,1
3680,4836-1,گیج جوش فلت اینسایز (Insize) مدل 1-4836,,False,False,2
3678,4838-1,گیج جوشکاری اینسایز (Insize) مدل 1-4838,,False,False,0
3676,4833-1,گپ سنج 15-08 میلی متری اینسایز (Insize) مدل 1-4833,,False,False,3
3674,4839-1,گیج جوشکاری اینسایز (Insize) مدل 1-4839,,False,False,0
3672,4835-1,گیج جوشکاری اینسایز (Insize) مدل 1-4835,,False,False,0
3670,4807,ست شابلون زاویه سنج 18 عدد اینسایز (Insize) مدل 4807,,False,False,1
3669,4801-15,شابلون شعاع سنج 25-15.5 میلی متری اینسایز (Insize) مدل 15-4801,,False,False,2
3667,4801-16,شابلون شعاع سنج 15-7.5 میلی متری اینسایز (Insize) مدل 16-4801,,False,False,2
3666,4801-17,شابلون شعاع سنج 7-1 میلی متری اینسایز (Insize) مدل 17-4801,,False,False,2
3664,2183,شعاع سنج دیجیتال اینسایز (Insize) مدل 2183,,False,False,3
3662,4780-85,زاویه سنج ساده اینسایز (Insize) مدل 85-4780,,False,False,3
3660,4621-60,فیلر نواری 5 متری 0.60mm اینسایز (Insize) مدل 60-4621,,False,False,1
3658,4621-12,فیلر نواری 5 متری 0.12mm اینسایز (Insize) مدل 12-4621,,False,False,1
3657,4605-20,فیلر 20 تیغه 15 سانتی متری اینسایز (Insize) مدل 20-4605,,False,False,3
3656,4760-1200,گونیا صنعتی 60 درجه اینسایز (Insize) مدل 1200-4760,,False,False,2
3655,4790-0200,گونیا مویی 20 سانتی دقیق اینسایز (Insize) مدل 0200-4790,,False,False,2
3654,4100-1112,گیج بلوک (راپورتر) 112 پارچه اینسایز (Insize) مدل 1112-4100,,False,False,0
3653,4100-18,گیج بلوک (راپورتر) 8 پارچه اینسایز (Insize) مدل 18-4100,,False,False,0
3652,3127-1004,میکرومتر دیجیتال اینسایز (Insize) 100-50 میلی متر داخل سنج سه فک مدل 1004-3127,,False,False,3
3651,7350-60,ست رابط گیج داخل سیلندر 60-35 میلی متری اینسایز (Insize) مدل 60-7350,,False,False,0
3650,7350-35,ست رابط گیج داخل سیلندر 35-18 میلی متری اینسایز (Insize) مدل 35-7350,,False,False,0
3649,3127-16,میکرومتر دیجیتال اینسایز (Insize) 16-12 میلی متر داخل سنج سه فک مدل 16-3127,,False,False,3
3648,3594-50,میکرومتر دیجیتال اینسایز (Insize) 50-25 میلی متر دیسکی مدل 50-3594,,False,False,3
3647,3222-1500,میکرومتر اینسایز (Insize) 1500-50 میلی متر داخل سنج لوله‌ای مدل 1500-3222,,False,False,3
3646,3222-1000,میکرومتر اینسایز (Insize) 1000-50 میلی متر داخل سنج لوله‌ای مدل 1000-3222,,False,False,3
3645,3520-30,میکرومتر دیجیتال اینسایز (Insize) 5-30 میلی متر داخل سنج مدل 30-3520,,False,False,3
3644,3108-75,میکرومتر دیجیتال اینسایز (Insize) 75-50 میلی متر خارج سنج مدل 75-3108,,False,False,3
3643,3232-75,میکرومتر اینسایز (Insize) 75-50 میلی متر نوک پیچ گوشتی مدل 75-3232,,False,False,3
3642,3291-25,میکرومتر اینسایز (Insize) 25-0 میلی متر گام پیچ مدل 25-3291,,False,False,3
3641,3109-75,میکرومتر دیجیتال اینسایز (Insize) 75-50 میلی متر خارج سنج مدل 75-3109,,False,False,3
3640,3210-75,میکرومتر اینسایز (Insize) 75-50 میلی متر خارج سنج مدل 75-3210,,False,False,3
3639,S3-2824,ست گیج داخل سیلندر ساعتی 160-18 میلی متری اینسایز (Insize) مدل S3-2824,,False,False,3
3638,2872-10,ضخامت سنج دیجیتال بازو بلند 10-0 میلی متری اینسایز (Insize) مدل 10-2872,,False,False,3
3637,2871-10,ضخامت سنج دیجیتال 10-0 میلی متری اینسایز (Insize) مدل 10-2871,,False,False,3
3636,1140-25,کولیس دیجیتال اینسایز (Insize) 2.5 سانتی متر عمق سنج مدل 25-1140,,False,False,3
3635,1150-1000,کولیس دیجیتال اینسایز (Insize) 1 متری پایه دار مدل 1000-1150,,False,False,3
3634,1214-2000,کولیس معمولی اینسایز (Insize) 2 متری استنلیس استیل مدل 2000-1214,,False,False,3
3633,1203-1003,کولیس اینسایز (Insize) 10 سانتی متر مدل 1003-1203,,False,False,3
3632,4602-20,فیلر 20 تیغه 10 سانتی متری اینسایز (Insize) مدل 20-4602,,False,False,3
3631,2852-18,بورگیج داخل سیلندر اینسایز (insize) 18-10 میلیمتر مدل 18-2852,,False,False,2
3630,2322-60,بورگیج داخل سیلندر اینسایز (Insize) 60-35 میلی متری مدل 60-2322,,False,False,2
3629,2322-35,بورگیج داخل سیلندر اینسایز (Insize) 35-18 میلی متری مدل 35-2322,,False,False,2
3628,2852-10,بورگیج داخل سیلندر اینسایز (insize) 10-6 میلیمتر مدل 10-2852,,False,False,2
3627,2118-10,ساعت اندیکاتور صفحه گردان دیجیتال اینسایز (Insize) مدل 10-2118,,False,False,3
3626,2103-10,ساعت اندیکاتور دیجیتال هزارم اینسایز (insize) مدل 10-2103,,False,False,3
3625,2114-5F,ساعت اندیکاتور دیجیتال دور کوچک اینسایز (Insize) مدل 5F-2114,,False,False,3
3624,2318-30,ساعت اندیکاتور کورس 30 میلی متری اینسایز (Insize) مدل 30-2318,,False,False,2
3623,2318-10,ساعت اندیکاتور کورس 10 میلی متری اینسایز (Insize) مدل 10-2318,,False,False,2
3622,2301-10,ساعت اندیکاتور اینسایز (Insize) مدل 10-2301,,False,False,1
3621,2311-5,ساعت اندیکاتور دور کوچک کورس 5 میلی متری اینسایز (Insize) مدل 5-2311,,False,False,2
3620,2313-1,ساعت اندیکاتور کورس 1 میلی متری اینسایز (Insize) مدل 1-2313,,False,False,2
3619,2309-50,ساعت اندیکاتور کورس 50 میلی متری اینسایز (Insize) مدل 50-2309,,False,False,2
3618,2310-30,ساعت اندیکاتور کورس 30 میلی متر اینسایز (Insize) مدل 30-2310,,False,False,2
3617,2302-25,ساعت اندیکاتور کورس 25 میلی متری اینسایز (Insize) مدل 25-2302,,False,False,2
3616,2381-02,ساعت شیطانکی صفحه بزرگ اینسایز (Insize) مدل 02-2381,,False,False,2
3615,2381-08,ساعت شیطانکی صفحه بزرگ اینسایز (Insize) مدل 08-2381,,False,False,2
3614,2380-08,ساعت شیطانکی اینسایز (Insize) مدل 08-2380,,False,False,2
3613,2112-50,ساعت اندیکاتور دیجیتال کورس 50 میلی متری اینسایز (Insize) مدل 50-2112,,False,False,3
3612,2112-25,ساعت اندیکاتور دیجیتال کورس 25 میلی متری اینسایز (Insize) مدل 25-2112,,False,False,3
3611,2112-10,ساعت اندیکاتور دیجیتال اینسایز (insize) مدل 10-2112,,False,False,3
3610,7140-5,متر 5 متری اینسایز (Insize) مدل 5-7140,,False,False,2
3609,7140-3,متر 3 متری اینسایز (Insize) مدل 3-7140,,False,False,2
3608,7143-50,متر 50 متری اینسایز (Insize) مدل 50-7143,,False,False,2
3607,7114-3460,سیرکومتر 1100-700 میلی متر اینسایز (Insize) مدل 3460-7114,,False,False,1
3606,7114-2200,سیرکومتر 700-300 میلی متر اینسایز (Insize) مدل 2200-7114,,False,False,1
3605,4745-1120,گونیا 45 درجه اینسایز (Insize) مدل 1120-4745,,False,False,0
3604,4790-0100,گونیا مویی 10 سانتی اینسایز (Insize) مدل 0100-4790,,False,False,2
3603,4790-0150,گونیا مویی 15 سانتی اینسایز (Insize) مدل 0150-4790,,False,False,2
3602,6284-3,پراب ساعت شیطانکی اینسایز (Insize) مدل 3-6284,,False,False,0
3601,4166-9D,پین گیج 51 پارچه 9.5 – 9 میلی متری اینسایز (Insize) مدل 9D-4166,,False,False,1
3600,4166-8D,پین گیج 51 پارچه 8.5 – 8 میلی متری اینسایز (Insize) مدل 8D-4166,,False,False,1
3599,3240-25,میکرومتر اینسایز (Insize) 25 سانتی متر عمق سنج صلیبی مدل 25-3240,,False,False,2
3598,4166-8,پین گیج 51 پارچه 8 – 7.5 میلی متری اینسایز (Insize) مدل 8-4166,,False,False,1
3597,4166-9,پین گیج 51 پارچه 9 – 8.5 میلی متری اینسایز (Insize) مدل 9-4166,,False,False,1
3596,4166-7D,پین گیج 51 پارچه 7.5- 7 میلی متری اینسایز (Insize) مدل 7D-4166,,False,False,1
3595,1140-50,کولیس دیجیتال اینسایز (Insize) 5 سانتی متر عمق سنج مدل 50-1140,,False,False,2
3594,4166-7,پین گیج 51 پارچه 7 – 6.5 میلی متری اینسایز (Insize) مدل 7-4166,,False,False,1
3593,4166-6D,پین گیج 51 پارچه 6.5 – 6 میلی متری اینسایز (Insize) مدل 6D-4166,,False,False,1
3592,1145-25,کولیس دیجیتال اینسایز (Insize) 2.5 سانتی متر عمق سنج مدل 25-1145,,False,False,3
3591,4166-6,پین گیج 51 پارچه 6 -5.5 میلی متری اینسایز (Insize) مدل 6-4166,,False,False,1
3590,4166-5D,پین گیج 51 پارچه 5.50 – 5 میلی متری اینسایز (Insize) مدل 5D-4166,,False,False,1
3589,4166-5,پین گیج 51 پارچه 5 – 4.50 میلی متری اینسایز مدل (Insize) 4166-5,,False,False,1
3588,4166-4D,پین گیج 51 پارچه 4.50-4 میلی متری اینسایز (Insize) مدل 4D-4166,,False,False,1
3587,4166-4,پین گیج 51 پارچه 4-3.50 میلی متری اینسایز (Insize) مدل 4-4166,,False,False,1
3586,4166-3,پین گیج 51 پارچه 3 -2.50 میلی متری اینسایز(Insize) مدل 3-4166,,False,False,1
3585,4166-2D,پین گیج 51 پارچه 2.50-2 میلیمتری اینسایز (Insize) مدل 2D-4166,,False,False,1
3584,4166-2,پین گیج 51 پارچه 2 – 1.50 میلی متری اینسایز (Insize) مدل 2-4166,,False,False,1
3583,1240-5001,کولیس معمولی اینسایز (Insize) 50 سانتی متر عمق سنج استن استیل مدل 5001-1240,,False,False,3
3582,4166-1D,پین گیج 51 پارچه 1.5- 1 میلی متری اینسایز (Insize) مدل 1D-4166,,False,False,1
3581,1240-3001,کولیس عمق سنج 30 سانتی متر اینسایز (Insize) مدل 3001-1240,,False,False,3
3580,1240-2001,کولیس معمولی اینسایز (Insize) 20 سانتی متر عمق سنج استن استیل مدل 2001-1240,,False,False,3
3579,4166-1,پین گیج 51 پارچه 1 – 0.5 میلی متری اینسایز (Insize) مدل 1-4166,,False,False,0
3578,1240-1501,کولیس معمولی اینسایز (Insize) 15 سانتی متر عمق سنج استن استیل مدل 1501-1240,,False,False,3
3577,7110-2000,خط کش فلزی 2 متری اینسایز (Insize) مدل 2000-7110,,False,False,2
3576,7110-1500,خط کش فلزی 1.5 متری اینسایز (Insize) مدل 1500-7110,,False,False,2
3575,3400-25,میکرومتر اینسایز (Insize) 25-0 میلی متر خارج سنج کنتور دار مدل 25-3400,,False,False,3
3574,3210-50,میکرومتر اینسایز (Insize) 50-25 میلی متر خارج سنج مدل 50-3210,,False,False,3
3573,3210-25,میکرومتر اینسایز (Insize) 25-0 میلی متر خارج سنج 0.001 مدل 25-3210,,False,False,3
3572,4166-0D,پین گیج 31 پارچه 0.50 – 0.20 میلی متری اینسایز (Insize) مدل 4166-0D,,False,False,1
3571,4621-90,فیلر نواری 5 متری 0.90mm اینسایز (Insize) مدل 90-4621,,False,False,1
3570,4621-80,فیلر نواری 5 متری 0.80mm اینسایز (Insize) مدل 80-4621,,False,False,1
3569,4621-70,فیلر نواری 5 متری 0.70mm اینسایز (Insize) مدل 70-4621,,False,False,1
3568,4621-50,فیلر نواری 5 متری 0.50mm اینسایز (Insize) مدل 50-4621,,False,False,1
3567,4621-40,فیلر نواری 5 متری 0.40mm اینسایز (Insize) مدل 40-4621,,False,False,1
3566,4621-30,فیلر نواری 5 متری 0.30mm اینسایز (Insize) مدل 30-4621,,False,False,1
3565,4621-25,فیلر نواری 5 متری 0.25mm اینسایز (Insize) مدل 25-4621,,False,False,1
3564,4621-20,فیلر نواری 5 متری 0.20mm اینسایز (Insize) مدل 20-4621,,False,False,1
3563,4621-15,فیلر نواری 5 متری 0.15mm اینسایز (Insize) مدل 15-4621,,False,False,0
3562,4621-10,فیلر نواری 5 متری 0.10mm اینسایز (Insize) مدل 10-4621,,False,False,0
3561,4621-09,فیلر نواری 5 متری 0.09mm اینسایز (Insize) مدل 09-4621,,False,False,1
3560,3203-75,میکرومتر اینسایز (Insize) 75-50 میلی متر خارج سنج مدل 75-3203,,False,False,3
3559,3203-50,میکرومتر اینسایز (Insize) 50-25 میلی متر خارج سنج مدل 50-3203,,False,False,3
3558,4621-08,فیلر نواری 5 متری 0.08mm اینسایز (Insize) مدل 08-4621,,False,False,1
3557,4621-07,فیلر نواری 5 متری 0.07mm اینسایز (Insize) مدل 07-4621,,False,False,1
3556,3203-25,میکرومتر اینسایز (Insize) 25-0 میلی متر خارج سنج 0.01 مدل 25-3203,,False,False,3
3555,4621-06,فیلر نواری 5 متری 0.06mm اینسایز (Insize) مدل 06-4621,,False,False,1
3554,4621-05,فیلر نواری 5 متری 0.05mm اینسایز (Insize) مدل 05-4621,,False,False,1
3553,4621-04,فیلر نواری 5 متری 0.04mm اینسایز (insize) مدل 04-4621,,False,False,1
3552,4621-03,فیلر نواری 5 متری با ضخامت 0.03 میلی‌متر اینسایز (Insize) مدل 03-4621,,False,False,1
3551,3109-50,میکرومتر دیجیتال اینسایز (Insize) 50-25 میلی متر خارج سنج مدل 50-3109,,False,False,3
3550,3109-25,میکرومتر دیجیتال اینسایز (Insize) 25-0 میلی متر خارج سنج مدل 25-3109,,False,False,3
3549,3108-50,میکرومتر دیجیتال اینسایز (Insize) 50-25 میلی متر خارج سنج مدل 50-3108,,False,False,3
3548,3108-25,میکرومتر دیجیتال اینسایز (Insize) 25 میلی متر خارج سنج مدل 25-3108,,False,False,3
3547,4206-1,گیج تلسکوپی اینسایز (Insize) کد 1-4206,,False,False,1
3546,4621-02,فیلر نواری 5 متری 0.02mm اینسایز (Insize) مدل 02-4621,,False,False,1
3545,4602-32,فیلر 32 تیغه 10 سانتی متری اینسایز (Insize) مدل 32-4602,,False,False,3
3544,4602-17,فیلر 17 تیغه 10 سانتی متری اینسایز (Insize) مدل 17-4602,,False,False,3
3543,6301,پایه میکرومتر اینسایز (Insize) مدل6301,,False,False,0
3542,6210-81,پایه ساعت مفصلی مگنتی 80 کیلوگرم اینسایز (Insize) مدل 81-6210,,False,False,0
3541,6208-80,پایه ساعتی مفصلی مگنتی 80 کیلو گرمی اینسایز (Insize) مدل 80-6208,,False,False,0
3540,6207-80,پایه ساعت خرطومی 80 کیلو گرمی اینسایز (Insize) مدل 80-6207,,False,False,0
3539,6202-80,پایه ساعت اندیکاتور 80 کیلو گرمی اینسایز (Insize) مدل 80-6202,,False,False,0
3538,6201-60,پایه ساعت مگنتی اندیکاتور اینسایز (insize) مدل 60-6201,,False,False,0
3537,6200-60,پایه ساعت اندیکاتور 60 کیلو گرمی (Insize) مدل 60-6200,,False,False,0
3536,3227-1004,میکرومتر اینسایز (Insize) 100-50 میلی متر داخل سنج سه فک مدل 1004-3227,,False,False,3
3535,3227-88,میکرومتر اینسایز (Insize) 88-75 میلی متر داخل سنج سه فک مدل 88-3227,,False,False,3
3534,3520-75,میکرومتر دیجیتال اینسایز (Insize) 75-50 میلی متر داخل سنج مدل 75-3520,,False,False,3
3533,3227-75,میکرومتر اینسایز (Insize) 75-62 میلی متر داخل سنج سه فک مدل75-3227,,False,False,3
3532,3227-63,میکرومتر اینسایز (Insize) داخل سنج سه فک 63-50 میلی متر مدل 63-3227,,False,False,3
3531,3227-50,میکرومتر اینسایز (Insize) 50-40 میلی متر داخل سنج سه فک مدل 50-3227,,False,False,3
3530,3227-40,میکرومتر اینسایز (Insize) 40-30 میلی متر داخل سنج سه فک مدل 40-3227,,False,False,3
3529,3227-30,میکرومتر اینسایز (Insize) 30-25 میلی متر داخل سنج سه فک مدل 30-3227,,False,False,3
3528,3227-25,میکرومتر اینسایز (Insize) 25-20 میلی متر داخل سنج سه فک مدل 25-3227,,False,False,3
3527,3520-50,میکرومتر دیجیتال اینسایز (Insize) 50-25 میلی متر داخل سنج مدل 50-3520,,False,False,3
3526,3227-20,میکرومتر اینسایز (Insize) 20-16 میلی متر داخل سنج سه فک مدل 20-3227,,False,False,3
3525,3227-16,میکرومتر اینسایز (Insize) 16-12 میلی متر داخل سنج سه فک مدل 16-3227,,False,False,3
3524,3220-75,میکرومتر اینسایز (Insize) 75-50 میلی متر داخل سنج مدل 75-3220,,False,False,3
3523,3227-12,میکرومتر اینسایز (Insize) 12-10 میلی متر داخل سنج سه فک مدل 12-3227,,False,False,3
3522,3220-50,میکرومتر اینسایز (insize) 50-25 میلی متر داخل سنج مدل 50-3220,,False,False,3
3521,3227-10,میکرومتر اینسایز (Insize) 10-8 میلی متر داخل سنج سه فک مدل 10-3227,,False,False,3
3520,2367-10,ضخامت سنج ساعتی لوله اینسایز (Insize) 10 میلی متر مدل 10-2367,,False,False,3
3519,3227-8,میکرومتر اینسایز (Insize) 8-6 میلی متر داخل سنج سه فک مدل 8-3227,,False,False,3
3518,2866-10,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 10-2866,,False,False,3
3517,2863-10,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 10-2863,,False,False,3
3516,3127-88,میکرومتر دیجیتال اینسایز (Insize) سه فک 88-75 میلی متر داخل سنج مدل 88-3127,,False,False,3
3515,3220-30,میکرومتر اینسایز (Insize) 30-5 میلی متر داخل سنج مدل 30-3220,,False,False,3
3514,3127-75,میکرومتر دیجیتال اینسایز (Insize) سه فک 75-62 میلی متر داخل سنج مدل 75-3127,,False,False,3
3513,3127-63,میکرومتر دیجیتال اینسایز (Insize) سه فک 63-50 میلی متر داخل سنج مدل 63-3127,,False,False,3
3512,2364-1,ضخامت سنج ساعتی 1 میلی متری اینسایز (Insize) مدل 1-2364,,False,False,3
3511,3594-25,میکرومتر دیجیتال اینسایز (Insize) 25-0 میلی متر دیسکی مدل 25-3594,,False,False,3
3510,3127-50,میکرومتر دیجیتال اینسایز (Insize) سه فک 50-40 میلی متر داخل سنج مدل 50-3127,,False,False,3
3509,3282-75,میکرومتر اینسایز (Insize) 75-50 میلی متر دیسکی مدل 75-3282,,False,False,3
3508,3127-40,میکرومتر دیجیتال اینسایز (Insize) سه فک 40-30 میلی متر داخل سنج مدل 40-3127,,False,False,3
3507,3282-50,میکرومتر اینسایز (Insize) 50-25 میلی متر دیسکی مدل 50-3282,,False,False,3
3506,3127-30,میکرومتر دیجیتال اینسایز (Insize) سه فک 30-25 میلی متر داخل سنج مدل 30-3127,,False,False,3
3505,3127-25,میکرومتر دیجیتال اینسایز (Insize) سه فک 25-20 میلی متر داخل سنج مدل 25-3127,,False,False,3
3504,3282-25,میکرومتر اینسایز (Insize) 25-0 میلی متر دیسکی مدل 25-3282,,False,False,3
3503,3127-20,میکرومتر دیجیتال اینسایز (Insize) سه فک 20-16 میلی متر داخل سنج مدل 20-3127,,False,False,3
3502,3203-6,میکرومتر اینسایز (Insize) 6-5 اینچ خارج سنج مدل 6-3203,,False,False,3
3501,3127-12,میکرومتر دیجیتال اینسایز (Insize) سه فک 12-10 میلی متر داخل سنج مدل 12-3127,,False,False,3
3500,3127-10,میکرومتر دیجیتال اینسایز (Insize) سه فک 10-8 میلی متر داخل سنج مدل 10-3127,,False,False,3
3499,3127-8,میکرومتر دیجیتال اینسایز (Insize) سه فک 8-6 میلی متر داخل سنج مدل 8-3127,,False,False,3
3498,3203-5,میکرومتر اینسایز (Insize) 5-4 اینچ خارج سنج مدل 5-3203,,False,False,3
