sku,product_name,image_url,detail_url,confidence
1217-3001,کولیس معمولی 30سانت دو فک ( فک بلند ) — 30 سانت,https://www.tosag.ch/media/image/product/51192/lg/analog-messschieber-schieblehre_1.jpg,https://www.tosag.ch/Analog-caliper-caliper-gauge_1,very_high
1236-394,کولیس معمولی 30سانت دو فک فک بلند 9سانت — 30 سانت,https://www.tosag.ch/media/image/product/51215/lg/analog-messschieber-schieblehre-stabile-ausfuehrung_8.jpg,https://www.tosag.ch/Analog-caliper-caliper-gauge-sturdy-design_1,very_high
1236-524,کولیس معمولی 50سانت دو فک فک بلند 15سانت — 50 سانت,https://www.tosag.ch/media/image/product/51215/lg/analog-messschieber-schieblehre-stabile-ausfuehrung_8.jpg,https://www.tosag.ch/Analog-caliper-caliper-gauge-sturdy-design_1,very_high
1250-300,کولیس پایه دار معمولی 30سانت — 30 سانت,https://www.tosag.ch/media/image/product/51173/lg/analog-hoehenmess-und-anreissmessgeraet.jpg,https://www.tosag.ch/Analog-height-measuring-and-marking-gauge,very_high
1250-600,کولیس پایه دار معمولی 60سانت — 60 سانت,https://www.tosag.ch/media/image/product/51173/lg/analog-hoehenmess-und-anreissmessgeraet.jpg,https://www.tosag.ch/Analog-height-measuring-and-marking-gauge,very_high
1316-500,کولیس استن استیل ساعتی 50سانت — 50 سانت,https://www.tosag.ch/media/image/product/74539/lg/uhren-messschieber-schieblehre_2.jpg,https://www.tosag.ch/Dial-Caliper,very_high
1340-150,عمق سنج ساعتی 15سانت — 15 سانت,https://www.tosag.ch/media/image/product/63315/lg/messuhr-tiefenmessschieber-schieblehre.jpg,https://www.tosag.ch/Dial-Gauge-Depth-Caliper-Calliper-Gauge,very_high
1340-200,عمق سنج ساعتی 20سانت — 20 سانت,https://www.tosag.ch/media/image/product/63315/lg/messuhr-tiefenmessschieber-schieblehre.jpg,https://www.tosag.ch/Dial-Gauge-Depth-Caliper-Calliper-Gauge,very_high
1340-300,عمق سنج ساعتی 30سانت — 30 سانت,https://www.tosag.ch/media/image/product/63315/lg/messuhr-tiefenmessschieber-schieblehre.jpg,https://www.tosag.ch/Dial-Gauge-Depth-Caliper-Calliper-Gauge,very_high
1520-150,کولیس داخل دیجیتال 15سانت 11 - 150 — 15 سانت,https://www.tosag.ch/media/image/product/52255/lg/digital-messschieber-zur-messung-von-innennuten_3.jpg,https://www.tosag.ch/Digital-caliper-for-measuring-internal-grooves_3,very_high
1530-300,کولیس داخل /خارج دیجیتال 30سانت — 30 سانت,https://www.tosag.ch/media/image/product/52218/lg/digital-messschieber-mit-wechselbaren-messeinsaetzen_2.jpg,https://www.tosag.ch/Digital-caliper-with-interchangeable-measuring-inserts_4,very_high
2112-101,ساعت اندیکاتور دیجیتال — 0-101mm,https://www.tosag.ch/media/image/product/52320/lg/digital-messuhr-standard.jpg,https://www.tosag.ch/Digital-dial-gauge-standard_1,very_high
2112-251,ساعت اندیکاتور دیجیتال کورس 25میلیمتر — 0-251mm,https://www.tosag.ch/media/image/product/52320/lg/digital-messuhr-standard.jpg,https://www.tosag.ch/Digital-dial-gauge-standard_1,very_high
2112-501,ساعت اندیکاتور دیجیتال کورس 50میلیمتر — 0-501mm,https://www.tosag.ch/media/image/product/52320/lg/digital-messuhr-standard.jpg,https://www.tosag.ch/Digital-dial-gauge-standard_1,very_high
2142-101,عمق سنج سوزنی دیجیتال 0 - 10پایه 16میلیمتر — 0-101mm,https://www.tosag.ch/media/image/product/52391/lg/digital-messuhr-tiefenmessgeraet_1.jpg,https://www.tosag.ch/Digital-Dial-Gauge-Depth-Gauge_1,very_high
2142-102,عمق سنج سوزنی دیجیتال 0 - 10پایه 25میلیمتر — 0-102mm,https://www.tosag.ch/media/image/product/52391/lg/digital-messuhr-tiefenmessgeraet_1.jpg,https://www.tosag.ch/Digital-Dial-Gauge-Depth-Gauge_1,very_high
2176-200,درجه زاویه سنج دیجیتال 20سانت — 20 سانت,https://www.tosag.ch/media/image/product/52840/lg/digital-winkelmesser_1.jpg,https://www.tosag.ch/Digital-protractor_1,very_high
2176-300,درجه زاویه سنج دیجیتال 30سانت — 30 سانت,https://www.tosag.ch/media/image/product/52840/lg/digital-winkelmesser_1.jpg,https://www.tosag.ch/Digital-protractor_1,very_high
2222-301,پرگار ساعتی داخل 10 - 30 — 0-301mm,https://www.tosag.ch/media/image/product/67966/lg/tastarm-messuhr-fuer-innenmessung.jpg,https://www.tosag.ch/Probe-arm-dial-indicator-for-indoor-measurement,very_high
2223-153,پرگار ساعتی داخل 55 - 153 — 0-153mm,https://www.tosag.ch/media/image/product/67996/lg/tastarm-messuhr-fuer-innenmessung_5.jpg,https://www.tosag.ch/Probe-arm-dial-indicator-for-inside-measurement-with-changeable-measuring-inserts-55-153mm,very_high
2278-180,زاویه سنج 3تکه — 0-180mm,https://www.tosag.ch/media/image/product/62589/lg/kombinations-winkel-satz.jpg,https://www.tosag.ch/Combination-angle-set,very_high
2307-105,in ساعت اینچی — 0-105mm,https://www.tosag.ch/media/image/product/63269/lg/messuhr-mit-inch-skalenteilung.jpg,https://www.tosag.ch/Dial-indicator-with-inch-scale-division,very_high
2333-201,پرگار ساعتی خارج 20تا 0میلیمتر — 0-201mm,https://www.tosag.ch/media/image/product/67955/lg/tastarm-messuhr-fuer-aussenmessung_1.jpg,https://www.tosag.ch/Probe-arm-dial-indicator-for-outdoor-measurement_1,very_high
2342-202,عمق سنج ساعتی 30سانت — 30 سانت,https://www.tosag.ch/media/image/product/63308/lg/messuhrtiefenmessgeraet.jpg,https://www.tosag.ch/Dial-gaugeDepth-gauge,very_high
2343-102,عمق سنج سوزنی ساعتی 0 - 10 — 0-102mm,https://www.tosag.ch/media/image/product/63309/lg/messuhrtiefenmessgeraet_1.jpg,https://www.tosag.ch/Dial-gaugeDepth-gauge_1,very_high
2374-320,دقیقه 2 زاویه سنج — 0-320mm,https://www.tosag.ch/media/image/product/68525/lg/winkelmesser_2.jpg,https://www.tosag.ch/Protractor_2,very_high
2381-021,ساعت شیطانکی هزارم صفحه بزرگ — 0-210mm,https://www.tosag.ch/media/image/product/53791/lg/fuehlhebelmessgeraet.jpg,https://www.tosag.ch/Feeler-lever-gauge,very_high
2711-165,پرگار دیجیتال داخل 12.7 - 165میلیمتر — 0-165mm,https://www.tosag.ch/media/image/product/52697/lg/digital-tastarm-messuhr-fuer-innenmessung_1.jpg,https://www.tosag.ch/Digital-Probe-Arm-Dial-Indicator-for-Indoor-Measurement_1,very_high
2711-216,پرگار دیجیتال داخل 12.7 - 216 — 0-216mm,https://www.tosag.ch/media/image/product/52697/lg/digital-tastarm-messuhr-fuer-innenmessung_1.jpg,https://www.tosag.ch/Digital-Probe-Arm-Dial-Indicator-for-Indoor-Measurement_1,very_high
2825-160,گیج داخل سیلندر ساعتی 50 - 160 — 0-160mm,https://www.tosag.ch/media/image/product/64987/lg/praezisions-2-punkt-bohrungsmessgeraet-innen-feinmessgeraet_1.jpg,https://www.tosag.ch/Precision-2-point-bore-gauge_1,very_high
2841-300,گیج شفت 60 - 300 — 0-300mm,https://www.tosag.ch/media/image/product/62694/lg/kurbelwellenpruefgeraet.jpg,https://www.tosag.ch/Crankshaft-tester,very_high
2841-500,گیج شفت 60 - 500 — 0-500mm,https://www.tosag.ch/media/image/product/62694/lg/kurbelwellenpruefgeraet.jpg,https://www.tosag.ch/Crankshaft-tester,very_high
2862-102,ضخامت سنج ساعتی 0- 10 — 0-102mm,https://www.tosag.ch/media/image/product/51604/lg/dickenmessgeraet_3.jpg,https://www.tosag.ch/Thickness-gauge_4,very_high
2871-101,ضخامت سنج دیجیتال — 0-101mm,https://www.tosag.ch/media/image/product/51673/lg/digital-dickenmessgeraet.jpg,https://www.tosag.ch/Digital-thickness-gauge_1,very_high
3127-100,میکرومتر داخل سه فک دیجیتال 87 - 100 — 0-100mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-123,میکرومتر داخل سه فک دیجیتال 6 - 12 — 0-123mm,https://www.tosag.ch/media/image/product/51800/lg/digital-dreipunkt-innenmikrometer-innenmessschrauben-im-satz.jpg,https://www.tosag.ch/Digital-three-point-inside-micrometer-inside-micrometer-set,very_high
3127-125,میکرومتر داخل سه فک دیجیتال 100 - 125 — 0-125mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-150,میکرومتر داخل سه فک دیجیتال 125 - 150 — 0-150mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-175,میکرومتر داخل سه فک دیجیتال 150 - 175 — 0-175mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-200,میکرومتر داخل سه فک دیجیتال 175 - 200 — 0-200mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-202,میکرومتر داخل سه فک دیجیتال 12 - 20 — 0-202mm,https://www.tosag.ch/media/image/product/51800/lg/digital-dreipunkt-innenmikrometer-innenmessschrauben-im-satz.jpg,https://www.tosag.ch/Digital-three-point-inside-micrometer-inside-micrometer-set,very_high
3127-225,میکرومتر داخل سه فک دیجیتال 200 - 225 — 0-225mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-250,میکرومتر داخل سه فک دیجیتال 225 - 250 — 0-250mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-275,میکرومتر داخل سه فک دیجیتال 250 - 275 — 0-275mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-300,میکرومتر داخل سه فک دیجیتال 275 - 300 — 0-300mm,https://www.tosag.ch/media/image/product/52881/lg/digital-zweipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Two-Point-Internal-Micrometer-Internal-Micrometer,very_high
3127-504,میکرومتر داخل سه فک دیجیتال 20 - 50 — 0-504mm,https://www.tosag.ch/media/image/product/51800/lg/digital-dreipunkt-innenmikrometer-innenmessschrauben-im-satz.jpg,https://www.tosag.ch/Digital-three-point-inside-micrometer-inside-micrometer-set,very_high
3205-1000,میکرومتر خارج میله ای سر تعویض شو 900 - 1000 — 0-1000mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-1200,میکرومتر خارج 1000 - 1200 — 0-1200mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-1400,میکرومتر خارج 1200 - 1400 — 0-1400mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-1600,میکرومتر خارج 1400 - 1600 — 0-1600mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-1800,میکرومتر خارج 1600 - 1800 — 0-1800mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-400,میکرومتر خارج میله ای سر تعویض شو 300 - 400 — 0-400mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-500,میکرومتر خارج میله ای سر تعویض شو 400 - 500 — 0-500mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-600,میکرومتر خارج میله ای سر تعویض شو 500 - 600 — 0-600mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-700,میکرومتر خارج میله ای سر تعویض شو 600 - 700 — 0-700mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-800,میکرومتر خارج میله ای سر تعویض شو 700 - 800 — 0-800mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3205-900,میکرومتر خارج میله ای سر تعویض شو 800 - 900 — 0-900mm,https://www.tosag.ch/media/image/product/63517/lg/mikrometer-buegelmessschraube-mit-einstellbarem-amboss.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-adjustable-anvil,very_high
3220-100,میکرومتر داخل 75 - 100 — 0-100mm,https://www.tosag.ch/media/image/product/63451/lg/mikrometer-buegelmessschraube-fuer-innenmessung.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-for-inside-measurement,very_high
3222-300,میکرومتر داخل لوله ای 50 - 300 — 0-300mm,https://www.tosag.ch/media/image/product/54327/lg/innenmikrometer-innenmessschraube_1.jpg,https://www.tosag.ch/Inside-Micrometer-Inside-Micrometer_1,very_high
3222-500,میکرومتر داخل لوله ای 50 - 500 — 0-500mm,https://www.tosag.ch/media/image/product/54327/lg/innenmikrometer-innenmessschraube_1.jpg,https://www.tosag.ch/Inside-Micrometer-Inside-Micrometer_1,very_high
3222-600,میکرومتر داخل لوله ای 50 - 600 — 0-600mm,https://www.tosag.ch/media/image/product/54327/lg/innenmikrometer-innenmessschraube_1.jpg,https://www.tosag.ch/Inside-Micrometer-Inside-Micrometer_1,very_high
3225-2100,میکرومتر داخل لوله ای معمولی 100 - 2100,https://www.tosag.ch/media/image/product/54329/lg/innenmikrometer-innenmessschraube_3.jpg,https://www.tosag.ch/Inside-Micrometer-Inside-Micrometer_3,very_high
3227-100,میکرومتر داخل سه فک 87 - 100 — 0-100mm,https://www.tosag.ch/media/image/product/53215/lg/dreipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Three-point-inside-micrometer-Inside-micrometer,very_high
3227-123,میکرومتر داخل سه فک 6 - 12 — 0-123mm,https://www.tosag.ch/media/image/product/53243/lg/zweipunkt-innenmikrometer-innenmessschrauben-im-satz.jpg,https://www.tosag.ch/Three-point-inside-micrometer-inside-micrometer-set,very_high
3227-125,میکرومتر داخل سه فک 100 - 125کولیس دیجیتال — 0-125mm,https://www.tosag.ch/media/image/product/53215/lg/dreipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Three-point-inside-micrometer-Inside-micrometer,very_high
3227-150,میکرومتر داخل سه فک 125 - 150 — 0-150mm,https://www.tosag.ch/media/image/product/53215/lg/dreipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Three-point-inside-micrometer-Inside-micrometer,very_high
3227-175,میکرومتر داخل سه فک 150 - 175 — 0-175mm,https://www.tosag.ch/media/image/product/53215/lg/dreipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Three-point-inside-micrometer-Inside-micrometer,very_high
3227-200,میکرومتر داخل سه فک 175 - 200 — 0-200mm,https://www.tosag.ch/media/image/product/53215/lg/dreipunkt-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Three-point-inside-micrometer-Inside-micrometer,very_high
3227-202,میکرومتر داخل سه فک 12 - 20 — 0-202mm,https://www.tosag.ch/media/image/product/53243/lg/zweipunkt-innenmikrometer-innenmessschrauben-im-satz.jpg,https://www.tosag.ch/Three-point-inside-micrometer-inside-micrometer-set,very_high
3227-504,میکرومتر داخل سه فک 20 - 50 — 0-504mm,https://www.tosag.ch/media/image/product/53243/lg/zweipunkt-innenmikrometer-innenmessschrauben-im-satz.jpg,https://www.tosag.ch/Three-point-inside-micrometer-inside-micrometer-set,very_high
3240-100,عمق سنج میله ای ( 0 - 100بیس 101میلیمتر) — 0-100mm,https://www.tosag.ch/media/image/product/51321/lg/analog-tiefenmikrometer-tiefenmessschraube.jpg,https://www.tosag.ch/Analog-depth-micrometer-depth-gauge,very_high
3240-150,عمق سنج میله ای ( 0 - 150بیس 101میلیمتر) — 0-150mm,https://www.tosag.ch/media/image/product/51321/lg/analog-tiefenmikrometer-tiefenmessschraube.jpg,https://www.tosag.ch/Analog-depth-micrometer-depth-gauge,very_high
3240-300,عمق سنج میله ای ( 0 - 300بیس 101میلیمتر) — 0-300mm,https://www.tosag.ch/media/image/product/51321/lg/analog-tiefenmikrometer-tiefenmessschraube.jpg,https://www.tosag.ch/Analog-depth-micrometer-depth-gauge,very_high
3282-100,میکرومتر دیسکی 75 - 100 — 0-100mm,https://www.tosag.ch/media/image/product/68598/lg/zahnweiten-mikrometer-buegelmessschraube-einfache-ausfuehrung.jpg,https://www.tosag.ch/Tooth-width-micrometer-outside-micrometer-simple-version,very_high
3293-131,میکرومتر درب قوطی 0 - 13 — 0-131mm,https://www.tosag.ch/media/image/product/63563/lg/mikrometer-buegelmessschraube-mit-kleinem-buegel-zum-messen-von-dosen-naehten.jpg,https://www.tosag.ch/Micrometer-outside-micrometer-with-small-yoke-for-measuring-can-seams,very_high
3520-100,میکرومتر داخل دیجیتال 75 - 100 — 0-100mm,https://www.tosag.ch/media/image/product/52450/lg/digital-mikrometer-buegelmessschraube-fuer-innenmessung.jpg,https://www.tosag.ch/Digital-micrometer-outside-micrometer-for-inside-measurement,very_high
3521-2000,میکرومتر داخل لوله ای دیجیتال 150 - 2000 — 0-2000mm,https://www.tosag.ch/media/image/product/51887/lg/digital-innenmikrometer-innenmessschraube.jpg,https://www.tosag.ch/Digital-Inside-Micrometer-Inside-Micrometer,very_high
3540-150,عمق سنج میله ای دیجیتال ( 0 - 150بیس 101میلیمتر) — 0-150mm,https://www.tosag.ch/media/image/product/52798/lg/digital-tiefenmikrometer-tiefenmessschraube.jpg,https://www.tosag.ch/Digital-depth-micrometer-depth-gauge,very_high
3540-300,عمق سنج میله ای دیجیتال ( 0 - 300بیس 101میلیمتر) — 0-300mm,https://www.tosag.ch/media/image/product/52798/lg/digital-tiefenmikrometer-tiefenmessschraube.jpg,https://www.tosag.ch/Digital-depth-micrometer-depth-gauge,very_high
4100-187,گرید 1 جعبه راپورتر 87پارچه — 0-187mm,https://www.tosag.ch/media/image/product/64781/lg/parallelendmass-satz-stahl.jpg,https://www.tosag.ch/Gauge-block-set-steel,very_high
4100-232,گرید 2 جعبه راپورتر 32پارچه — 0-232mm,https://www.tosag.ch/media/image/product/64781/lg/parallelendmass-satz-stahl.jpg,https://www.tosag.ch/Gauge-block-set-steel,very_high
4100-247,گرید 2 جعبه راپورتر 47پارچه — 0-247mm,https://www.tosag.ch/media/image/product/64781/lg/parallelendmass-satz-stahl.jpg,https://www.tosag.ch/Gauge-block-set-steel,very_high
4100-287,جعبه راپورتر 87پارچه — 0-287mm,https://www.tosag.ch/media/image/product/64781/lg/parallelendmass-satz-stahl.jpg,https://www.tosag.ch/Gauge-block-set-steel,very_high
4141-400,گونیا گرانیتی 400 - 250میلیمتر — 0-400mm,https://www.tosag.ch/media/image/product/54040/lg/granitwinkel.jpg,https://www.tosag.ch/Granite-angle,very_high
4166-411,پین گیج 41پارچه 1 - 5 — 0-411mm,https://www.tosag.ch/media/image/product/67206/lg/pruefstifte-im-satz.jpg,https://www.tosag.ch/Test-pins-in-set,very_high
