product_id,brand,sku,current_base_price,proposed_base_price,price_delta,price_source_id,price_source_url,price_source_date,price_source_value,price_rule,unit,identity_match,matched_via,snapshot_sha256
1067,DASQUA,1051-0008,7420000.00,8985000,1565000.00,shopmill:45199,https://shopmilltools.com/product/sm-45199/dasqua-taper-bore-gauge-model-1051-0008/,2026-09-09T12:24:29Z,8985000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1070,DASQUA,1051-2010,10495000.00,12700000,2205000.00,shopmill:45183,https://shopmilltools.com/product/sm-45183/dasqua-taper-bore-gauge-model-1051-2010/,2026-09-09T12:24:29Z,12700000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1071,DASQUA,1120-3113,3875000.00,4690000,815000.00,shopmill:32179,https://shopmilltools.com/product/sm-32179/dasqua-mini-vernier-caliper-model-1120-3113/,2026-09-09T12:24:29Z,4690000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1073,DASQUA,1305-0002,40120000.00,48546000,8426000.00,shopmill:37173,https://shopmilltools.com/product/sm-37173/dasqua-monoblock-vernier-caliper-model-1305-0002/,2026-09-09T12:24:29Z,48546000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1075,DASQUA,1305-0010,53465000.00,64694000,11229000.00,shopmill:37121,https://shopmilltools.com/product/sm-37121/dasqua-monoblock-vernier-caliper-model-1305-0010/,2026-09-09T12:24:29Z,64694000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1076,DASQUA,1305-0025,19960000.00,24152000,4192000.00,shopmill:37088,https://shopmilltools.com/product/sm-37088/dasqua-monoblock-vernier-caliper-model-1305-0025/,2026-09-09T12:24:29Z,24152000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1077,DASQUA,1310-0004,10710000.00,12960000,2250000.00,shopmill:36845,https://shopmilltools.com/product/sm-36845/dasqua-monoblock-vernier-caliper-model-1310-0004/,2026-09-09T12:24:29Z,12960000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1078,DASQUA,1310-0005,18510000.00,22398000,3888000.00,shopmill:33041,https://shopmilltools.com/product/sm-33041/dasqua-monoblock-vernier-caliper-model-1310-0005-2/,2026-09-09T12:24:29Z,22398000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1080,DASQUA,1310-0007,39485000.00,47778000,8293000.00,shopmill:36865,https://shopmilltools.com/product/sm-36865/dasqua-monoblock-vernier-caliper-model-1310-0007/,2026-09-09T12:24:29Z,47778000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1081,DASQUA,1310-0008,84295000.00,101998000,17703000.00,shopmill:36869,https://shopmilltools.com/product/sm-36869/dasqua-monoblock-vernier-caliper-model-1310-0008/,2026-09-09T12:24:29Z,101998000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1082,DASQUA,1310-0009,98685000.00,119410000,20725000.00,shopmill:36874,https://shopmilltools.com/product/sm-36874/dasqua-monoblock-vernier-caliper-model-1310-0009/,2026-09-09T12:24:29Z,119410000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1083,DASQUA,1310-0010,20565000.00,24885000,4320000.00,shopmill:36879,https://shopmilltools.com/product/sm-36879/dasqua-monoblock-vernier-caliper-model-1310-0010/,2026-09-09T12:24:29Z,24885000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1084,DASQUA,1310-0011,38450000.00,46525000,8075000.00,shopmill:36898,https://shopmilltools.com/product/sm-36898/dasqua-monoblock-vernier-caliper-model-1310-0011/,2026-09-09T12:24:29Z,46525000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1086,DASQUA,1310-0015,55525000.00,67186000,11661000.00,shopmill:37016,https://shopmilltools.com/product/sm-37016/dasqua-monoblock-vernier-caliper-model-1310-0015/,2026-09-09T12:24:29Z,67186000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1087,DASQUA,1310-0016,96620000.00,116911000,20291000.00,shopmill:37051,https://shopmilltools.com/product/sm-37051/dasqua-monoblock-vernier-caliper-model-1310-0016/,2026-09-09T12:24:29Z,116911000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1088,DASQUA,1310-0017,139800000.00,169158000,29358000.00,shopmill:37063,https://shopmilltools.com/product/sm-37063/dasqua-monoblock-vernier-caliper-model-1310-0017/,2026-09-09T12:24:29Z,169158000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1090,DASQUA,1310-0025,203500000.00,246235000,42735000.00,shopmill:37074,https://shopmilltools.com/product/sm-37074/dasqua-monoblock-vernier-caliper-model-1310-0025/,2026-09-09T12:24:29Z,246235000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1092,DASQUA,1310-0031,27155000.00,32859000,5704000.00,shopmill:36855,https://shopmilltools.com/product/sm-36855/dasqua-monoblock-vernier-caliper-model-1310-0031/,2026-09-09T12:24:29Z,32859000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1093,DASQUA,1310-0041,88410000.00,106977000,18567000.00,shopmill:36924,https://shopmilltools.com/product/sm-36924/dasqua-monoblock-vernier-caliper-model-1310-0041/,2026-09-09T12:24:29Z,106977000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1094,DASQUA,1310-0042,106905000.00,129356000,22451000.00,shopmill:36928,https://shopmilltools.com/product/sm-36928/dasqua-monoblock-vernier-caliper-model-1310-0042/,2026-09-09T12:24:29Z,129356000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1095,DASQUA,1310-0043,88410000.00,106977000,18567000.00,shopmill:36945,https://shopmilltools.com/product/sm-36945/dasqua-monoblock-vernier-caliper-model-1310-0043/,2026-09-09T12:24:29Z,106977000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1098,DASQUA,1310-0060,65800000.00,79618000,13818000.00,shopmill:37024,https://shopmilltools.com/product/sm-37024/dasqua-monoblock-vernier-caliper-model-1310-0060/,2026-09-09T12:24:29Z,79618000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1099,DASQUA,1310-0090,78125000.00,94532000,16407000.00,shopmill:36934,https://shopmilltools.com/product/sm-36934/dasqua-monoblock-vernier-caliper-model-1310-0090/,2026-09-09T12:24:29Z,94532000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1100,DASQUA,1310-0095,102180000.00,123638000,21458000.00,shopmill:36952,https://shopmilltools.com/product/sm-36952/dasqua-monoblock-vernier-caliper-model-1310-0095/,2026-09-09T12:24:29Z,123638000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1102,DASQUA,1331-2115,6475000.00,7836000,1361000.00,shopmill:32221,https://shopmilltools.com/product/sm-32221/dasqua-dial-caliper-model-1331-2115/,2026-09-09T12:24:29Z,7836000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1103,DASQUA,1331-2120,8450000.00,10225000,1775000.00,shopmill:32284,https://shopmilltools.com/product/sm-32284/dasqua-dial-caliper-model-1331-2120/,2026-09-09T12:24:29Z,10225000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1104,DASQUA,1331-2130,12350000.00,14944000,2594000.00,shopmill:32298,https://shopmilltools.com/product/sm-32298/dasqua-dial-caliper-model-1331-2130/,2026-09-09T12:24:29Z,14944000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1105,DASQUA,1350-5005,7010000.00,8483000,1473000.00,shopmill:32318,https://shopmilltools.com/product/sm-32318/dasqua-dial-caliper-model-1350-5005/,2026-09-09T12:24:29Z,8483000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1108,DASQUA,1351-0005,1565000.00,1895000,330000.00,shopmill:34293,https://shopmilltools.com/product/sm-34293/dasqua-radius-gauge-model-1351-0005/,2026-09-09T12:24:29Z,1895000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1109,DASQUA,1351-0010,1565000.00,1900000,335000.00,shopmill:45226,https://shopmilltools.com/product/sm-45226/dasqua-radius-gauge-model-1351-0010/,2026-09-09T12:24:29Z,1900000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1110,DASQUA,1351-0015,1565000.00,1900000,335000.00,shopmill:45235,https://shopmilltools.com/product/sm-45235/dasqua-radius-gauge-model-1351-0015/,2026-09-09T12:24:29Z,1900000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1112,DASQUA,1380-3004,3660000.00,4429000,769000.00,shopmill:32252,https://shopmilltools.com/product/sm-32252/dasqua-mini-vernier-caliper-model-1380-3004/,2026-09-09T12:24:29Z,4429000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1113,DASQUA,1380-3005,3900000.00,4719000,819000.00,shopmill:32262,https://shopmilltools.com/product/sm-32262/dasqua-mono-block-vernier-caliper-model-1380-3005/,2026-09-09T12:24:29Z,4719000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1114,DASQUA,1380-3010,6160000.00,7454000,1294000.00,shopmill:32274,https://shopmilltools.com/product/sm-32274/dasqua-mono-block-vernier-caliper-model-1380-3010/,2026-09-09T12:24:29Z,7454000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1115,DASQUA,1380-3015,10485000.00,12688000,2203000.00,shopmill:32281,https://shopmilltools.com/product/sm-32281/dasqua-mono-block-vernier-caliper-model-1380-3015/,2026-09-09T12:24:29Z,12688000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1116,DASQUA,1500-1052,1750000.00,2120000,370000.00,shopmill:45220,https://shopmilltools.com/product/sm-45220/dasqua-gauge-set-model-1500-1052/,2026-09-09T12:24:29Z,2120000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1117,DASQUA,1704-0005,17285000.00,20920000,3635000.00,shopmill:46053,https://shopmilltools.com/product/sm-46053/dasqua-circumference-gauge-model-1704-0005-a/,2026-09-09T12:24:29Z,20920000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_NORMALIZED_SKU:dasqua_trailing_A,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1118,DASQUA,1732-0035,1035000.00,1255000,220000.00,shopmill:45164,https://shopmilltools.com/product/sm-45164/dasqua-feeler-gauge-model-1732-0035/,2026-09-09T12:24:29Z,1255000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1120,DASQUA,1801-2005,4070000.00,4930000,860000.00,shopmill:42241,https://shopmilltools.com/product/sm-42241/dasqua-digital-sliding-t-bevel-gauge-digital-protractor-in-one-model-1801-2005/,2026-09-09T12:24:29Z,4930000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1121,DASQUA,1803-2110,4955000.00,5995000,1040000.00,shopmill:43481,https://shopmilltools.com/product/sm-43481/dasqua-feeler-gauge-shim-roll-model-1803-2110/,2026-09-09T12:24:29Z,5995000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1122,DASQUA,1803-4111,2245000.00,2720000,475000.00,shopmill:43486,https://shopmilltools.com/product/sm-43486/dasqua-feeler-gauge-shim-roll-model-1803-4111/,2026-09-09T12:24:29Z,2720000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1123,DASQUA,1803-4112,1775000.00,2150000,375000.00,shopmill:43491,https://shopmilltools.com/product/sm-43491/dasqua-feeler-gauge-shim-roll-model-1803-4112/,2026-09-09T12:24:29Z,2150000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1124,DASQUA,1803-4113,1775000.00,2150000,375000.00,shopmill:43498,https://shopmilltools.com/product/sm-43498/dasqua-feeler-gauge-shim-roll-model-1803-4113/,2026-09-09T12:24:29Z,2150000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1125,DASQUA,1803-4114,1290000.00,1565000,275000.00,shopmill:43503,https://shopmilltools.com/product/sm-43503/dasqua-feeler-gauge-shim-roll-model-1803-4114/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1126,DASQUA,1803-4115,1290000.00,1565000,275000.00,shopmill:43513,https://shopmilltools.com/product/sm-43513/dasqua-feeler-gauge-shim-roll-model-1803-4115/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1127,DASQUA,1803-4116,1290000.00,1565000,275000.00,shopmill:43518,https://shopmilltools.com/product/sm-43518/dasqua-feeler-gauge-shim-roll-model-1803-4116/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1128,DASQUA,1803-4117,1290000.00,1565000,275000.00,shopmill:43524,https://shopmilltools.com/product/sm-43524/dasqua-feeler-gauge-shim-roll-model-1803-4117/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1129,DASQUA,1803-4118,1290000.00,1565000,275000.00,shopmill:43530,https://shopmilltools.com/product/sm-43530/dasqua-feeler-gauge-shim-roll-model-1803-4118/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1130,DASQUA,1803-4119,1290000.00,1565000,275000.00,shopmill:43535,https://shopmilltools.com/product/sm-43535/dasqua-feeler-gauge-shim-roll-model-1803-4119/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1131,DASQUA,1803-4120,1290000.00,1565000,275000.00,shopmill:43540,https://shopmilltools.com/product/sm-43540/dasqua-feeler-gauge-shim-roll-model-1803-4120/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1132,DASQUA,1803-4121,1290000.00,1565000,275000.00,shopmill:43545,https://shopmilltools.com/product/sm-43545/dasqua-feeler-gauge-shim-roll-model-1803-4121/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1133,DASQUA,1803-4122,1290000.00,1565000,275000.00,shopmill:43550,https://shopmilltools.com/product/sm-43550/dasqua-feeler-gauge-shim-roll-model-1803-4122/,2026-09-09T12:24:29Z,1565000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1134,DASQUA,1803-4123,1970000.00,2390000,420000.00,shopmill:43556,https://shopmilltools.com/product/sm-43556/dasqua-feeler-gauge-shim-roll-model-1803-4123/,2026-09-09T12:24:29Z,2390000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1135,DASQUA,1803-4124,2075000.00,2515000,440000.00,shopmill:43562,https://shopmilltools.com/product/sm-43562/dasqua-feeler-gauge-shim-roll-model-1803-4124/,2026-09-09T12:24:29Z,2515000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1136,DASQUA,1803-4125,2180000.00,2640000,460000.00,shopmill:43568,https://shopmilltools.com/product/sm-43568/dasqua-feeler-gauge-shim-roll-model-1803-4125/,2026-09-09T12:24:29Z,2640000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1137,DASQUA,1803-4126,2180000.00,2640000,460000.00,shopmill:43574,https://shopmilltools.com/product/sm-43574/dasqua-feeler-gauge-shim-roll-model-1803-4126/,2026-09-09T12:24:29Z,2640000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1138,DASQUA,1803-4127,2180000.00,2640000,460000.00,shopmill:43581,https://shopmilltools.com/product/sm-43581/dasqua-feeler-gauge-shim-roll-model-1803-4127/,2026-09-09T12:24:29Z,2640000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1139,DASQUA,1803-4128,2440000.00,2955000,515000.00,shopmill:43586,https://shopmilltools.com/product/sm-43586/dasqua-feeler-gauge-shim-roll-model-1803-4128/,2026-09-09T12:24:29Z,2955000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1140,DASQUA,1803-4129,2440000.00,2955000,515000.00,shopmill:43591,https://shopmilltools.com/product/sm-43591/dasqua-feeler-gauge-shim-roll-model-1803-4129/,2026-09-09T12:24:29Z,2955000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1141,DASQUA,1803-4130,2490000.00,3015000,525000.00,shopmill:43596,https://shopmilltools.com/product/sm-43596/dasqua-feeler-gauge-shim-roll-model-1803-4130/,2026-09-09T12:24:29Z,3015000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1142,DASQUA,1803-4131,2490000.00,3015000,525000.00,shopmill:43600,https://shopmilltools.com/product/sm-43600/dasqua-feeler-gauge-shim-roll-model-1803-4131/,2026-09-09T12:24:29Z,3015000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
1143,DASQUA,1803-4132,2490000.00,3015000,525000.00,shopmill:43607,https://shopmilltools.com/product/sm-43607/dasqua-feeler-gauge-shim-roll-model-1803-4132/,2026-09-09T12:24:29Z,3015000,KARZAR_PRICE=CURRENT_SHOPMILL_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MATCH,EXACT_SKU,7dbeafd9ab421871425d0c1fd66ebbf13ef6188b5edfb9bab8d73ed2a8a64d0f
