brand,sku,normalized_sku,product_family,target_member,source_scope,source_product,source_price,source_inventory,source_catalog,source_media,price_source_value,price_source_currency,price_conversion,markup_note,base_price_toman,inventory_status,commerce_ready,media_ready,parser_confidence,match_confidence,review_reason,reconciliation_state,current_id,current_slug,provenance
INSIZE,2176-200,2176-200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,50250000,rial,rial_div_10,rial_div_10,5025000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2176-300,2176-300,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,59000000,rial,rial_div_10,rial_div_10,5900000,موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2171-250,2171-250,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,122500000,rial,rial_div_10,rial_div_10,12250000,موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2174-225,2174-225,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,255000000,rial,rial_div_10,rial_div_10,25500000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2374-320,2374-320,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,206750000,rial,rial_div_10,rial_div_10,20675000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2372-360,2372-360,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,147000000,rial,rial_div_10,rial_div_10,14700000,موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2373-360,2373-360,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,287500000,rial,rial_div_10,rial_div_10,28750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2771-360,2771-360,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,405000000,rial,rial_div_10,rial_div_10,40500000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2172-360,2172-360,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,,,,,,,,,,,false,false,high,none,suffix_mismatch,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2278-180,2278-180,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,168500000,rial,rial_div_10,rial_div_10,16850000,موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-8,4100-8,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,,,none,none,,نا موجود,false,false,high,none,missing_price;site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-18,4100-18,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,1880000000,rial,rial_div_10,rial_div_10,188000000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-187,4100-187,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,977500000,rial,rial_div_10,rial_div_10,97750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-1112,4100-1112,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,1627500000,rial,rial_div_10,rial_div_10,162750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-232,4100-232,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,222750000,rial,rial_div_10,rial_div_10,22275000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-247,4100-247,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,320000000,rial,rial_div_10,rial_div_10,32000000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-287,4100-287,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,507500000,rial,rial_div_10,rial_div_10,50750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-2112,4100-2112,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,797500000,rial,rial_div_10,rial_div_10,79750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4100-2122,4100-2122,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,817500000,rial,rial_div_10,rial_div_10,81750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4168-S25,4168-S25,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,497500000,rial,rial_div_10,rial_div_10,49750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,6511-24,6511-24,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,635000000,rial,rial_div_10,rial_div_10,63500000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,6511-241,6511-241,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,680000000,rial,rial_div_10,rial_div_10,68000000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4101-C1000,4101-C1000,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,1670000000,rial,rial_div_10,rial_div_10,167000000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,2275-300,2275-300,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,23375000,rial,rial_div_10,rial_div_10,2337500,موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4790-050,4790-050,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,63250000,rial,rial_div_10,rial_div_10,6325000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4790-075,4790-075,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,80250000,rial,rial_div_10,rial_div_10,8025000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4790-0100,4790-0100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,89750000,rial,rial_div_10,rial_div_10,8975000,موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4790-0150,4790-0150,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,147000000,rial,rial_div_10,rial_div_10,14700000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4790-0200,4790-0200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,192000000,rial,rial_div_10,rial_div_10,19200000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4790-0300,4790-0300,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,312500000,rial,rial_div_10,rial_div_10,31250000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4796-50,4796-50,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,12200000,rial,rial_div_10,rial_div_10,1220000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4796-75,4796-75,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,13425000,rial,rial_div_10,rial_div_10,1342500,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4796-100,4796-100,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,17075000,rial,rial_div_10,rial_div_10,1707500,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4796-150,4796-150,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,22400000,rial,rial_div_10,rial_div_10,2240000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4796-300,4796-300,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,76250000,rial,rial_div_10,rial_div_10,7625000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4707-300,4707-300,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,112250000,rial,rial_div_10,rial_div_10,11225000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4707-500,4707-500,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,267500000,rial,rial_div_10,rial_div_10,26750000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4745-1120,4745-1120,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,60000000,rial,rial_div_10,rial_div_10,6000000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4745-1150,4745-1150,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,79750000,rial,rial_div_10,rial_div_10,7975000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4745-1200,4745-1200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,109250000,rial,rial_div_10,rial_div_10,10925000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4760-1200,4760-1200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,109250000,rial,rial_div_10,rial_div_10,10925000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4700-200,4700-200,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,88000000,rial,rial_div_10,rial_div_10,8800000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,4141-400,4141-400,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,1025000000,rial,rial_div_10,rial_div_10,102500000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,6900-132,6900-132,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,252500000,rial,rial_div_10,rial_div_10,25250000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
INSIZE,6900-142,6900-142,measurement,true,product_scope,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/لیست محصولات.pdf,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,/home/shebahati/KaZar/Product and Data Complete/اندازه گیری/اینسایز/موجودی توزیع کننده 11 شهریور - Sheet1 باز.xlsx,,,345000000,rial,rial_div_10,rial_div_10,34500000,نا موجود,false,false,high,none,site_evidence_unavailable,REVIEW,,,6973018c3eeaad81327c31084ff9185ac522573976edc678d4be2bd371d056bf
