product_id,sku,product_slug,product_name,brand_name,category_name,product_is_active,product_deleted,product_is_available,image_count
2243,543-782,ساعت-اندیکاتور-دیجیتال-میتوتویو-127-میلیمتر-اینچمتریک-مدل-782-543,ساعت اندیکاتور دیجیتال میتوتویو 12.7 میلی‌متر اینچ/متریک مدل 782-543,Mitutoyo | میتوتویو,ساعت اندیکاتور,True,False,False,1
2249,468-973,ست-میکرومتر-سه-فک-دیجیتال-داخلسنج-میتوتویو-50-20-میلیمتر-مدل-973-468,ست میکرومتر سه فک دیجیتال داخل‌سنج میتوتویو 50-20 میلی‌متر مدل 973-468,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2252,368-911,ست-میکرومتر-سه-فک-میتوتویو-12-6-میلیمتر-دقت-0001-میلیمتر-مدل-911-368,ست میکرومتر سه فک میتوتویو 12-6 میلی‌متر دقت 0.001 میلی‌متر مدل 911-368,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2254,368-914,ست-میکرومتر-سه-فک-داخل-ورنیه-میتوتویو-100-50-میلیمتر-مدل-914-368,ست میکرومتر سه فک داخل ورنیه میتوتویو 100-50 میلی‌متر مدل 914-368,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2263,516-650,ست-تعمیر-و-تنظیف-گیج-بلوک,ست تعمیر و تنظیف گیج بلوک,Mitutoyo | میتوتویو,راپورتر(گیج بلوک-گیج بلاک),True,False,False,1
2264,601644,سنگ-تنظیف-گیج-بلاک,سنگ تنظیف گیج بلاک,Mitutoyo | میتوتویو,راپورتر(گیج بلوک-گیج بلاک),True,False,False,1
2265,515-322,هایت-مستر-ورنیه,هایت مستر ورنیه,Mitutoyo | میتوتویو,ارتفاع سنج,True,False,False,1
2266,7010S-10,پایه-ساعت-میتوتویو-مگنتی-میلهای-مدل-7010s,پایه ساعت میتوتویو مگنتی میله‌ای مدل 7010S,Mitutoyo | میتوتویو,پایه ساعت,True,False,True,1
2267,7011S-10,پایه-ساعت-اندیکاتور-میتوتویو-مگنتی-مدل-7011s,پایه ساعت اندیکاتور میتوتویو مگنتی مدل 7011S,Mitutoyo | میتوتویو,پایه ساعت,True,False,True,1
2269,7014,پایه-ساعت-اندیکاتور-میتوتویو-مگنتی-مدل-7014,پایه ساعت اندیکاتور میتوتویو مگنتی مدل 7014,Mitutoyo | میتوتویو,پایه ساعت,True,False,True,1
2270,7033,پایه-ساعت-اندیکاتور-میتوتویو-مفصلی-مدل-7033,پایه ساعت اندیکاتور میتوتویو مفصلی مدل 7033,Mitutoyo | میتوتویو,پایه ساعت,True,False,False,1
2271,7032,پایه-ساعت-اندیکاتور-میتوتویو-مفصلی-مگنتی-مدل-7032,پایه ساعت اندیکاتور میتوتویو مفصلی مگنتی مدل 7032,Mitutoyo | میتوتویو,پایه ساعت,True,False,False,1
2272,7031,پایه-ساعت-اندیکاتور-میتوتویو-مفصلی-مگنتی-مدل-7031,پایه ساعت اندیکاتور میتوتویو مفصلی مگنتی مدل 7031,Mitutoyo | میتوتویو,پایه ساعت,True,False,False,1
2273,7002-10,پایه-ساعت-میتوتویو-دو-صفحه-قابل-تعویض-مدل-10-7002,پایه ساعت میتوتویو دو صفحه قابل تعویض مدل 10-7002,Mitutoyo | میتوتویو,پایه ساعت,True,False,False,1
2276,513-414E,ساعت-شیطونکی-میتوتویو-کورس-05-میلیمتر-مدل-414-513,ساعت شیطونکی میتوتویو کورس 0.5 میلی‌متر مدل 414-513,Mitutoyo | میتوتویو,ساعت شیطانکی,True,False,True,1
2278,513-444E,ساعت-شیطانکی-میتوتویو-16-میلیمتر-مدل-444-513,ساعت شیطانکی میتوتویو 1.6 میلی‌متر مدل 444-513,Mitutoyo | میتوتویو,ساعت شیطانکی,True,False,False,1
2279,513-514E,ساعت-شیطونکی-میتوتویو-کورس-05-میلیمتر-مدل-514-513,ساعت شیطونکی میتوتویو کورس 0.5 میلی‌متر مدل 514-513,Mitutoyo | میتوتویو,ساعت شیطانکی,True,False,False,1
2280,190547,پراب-ساعت-شیطانکی-میتوتویو-طول-147-میلیمتر-مدل-190547,پراب ساعت شیطانکی میتوتویو طول 14.7 میلی‌متر مدل 190547,Mitutoyo | میتوتویو,ساعت شیطانکی,True,False,False,1
2283,511-204,بورگیج-سیلندر-میتوتویو-185-10-میلیمتر-مدل-204-511,بورگیج سیلندر میتوتویو 18.5-10 میلی‌متر مدل 204-511,Mitutoyo | میتوتویو,گیج داخل سیلندر,True,False,True,1
2288,2044S,ساعت-اندیکاتور-کورس-5-میلیمتر-2044s,ساعت اندیکاتور کورس 5 میلیمتر 2044S,Mitutoyo | میتوتویو,ساعت اندیکاتور,True,False,False,1
2289,2118S-10,ساعت-اندیکاتور-کورس-5-میلیمتر-2118s-10,ساعت اندیکاتور کورس 5 میلیمتر 2118S-10,Mitutoyo | میتوتویو,ساعت اندیکاتور,True,False,False,1
2290,2046S-60,ساعت-اندیکاتور-کورس۱۰-میلیمتر,ساعت اندیکاتور کورس۱۰ میلیمتر,Mitutoyo | میتوتویو,ساعت اندیکاتور,True,False,False,1
2298,103-144,میکرومتر-ساده-میتوتویو-200-175-میلیمتر-مدل-144-103,میکرومتر ساده میتوتویو 200-175 میلی‌متر مدل 144-103,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2303,104-142A,میکرومتر-ورنیه-میتوتویو-400-300-میلیمتر-مدل-142-104,میکرومتر ورنیه میتوتویو 400-300 میلی‌متر مدل 142-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2304,104-143A,میکرومتر-ورنیه-میتوتویو-500-400-میلیمتر-مدل-143-104,میکرومتر ورنیه میتوتویو 500-400 میلی‌متر مدل 143-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2305,104-144A,میکرومتر-ورنیه-میتوتویو-600-500-میلیمتر-مدل-144-104,میکرومتر ورنیه میتوتویو 600-500 میلی‌متر مدل 144-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2306,104-145A,میکرومتر-ساده-میتوتویو-700-600-میلیمتر-مدل-145-104,میکرومتر ساده میتوتویو 700-600 میلی‌متر مدل 145-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2307,104-141A,میکرومتر-ورنیه-میتوتویو-300-200-میلیمتر-مدل-a141-104,میکرومتر ورنیه میتوتویو 300-200 میلی‌متر مدل a141-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2308,104-146A,میکرومتر-ورنیه-میتوتویو-800-700-میلیمتر-مدل-146-104,میکرومتر ورنیه میتوتویو 800-700 میلی‌متر مدل 146-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2309,104-147A,میکرومتر-ساده-میتوتویو-900-800-میلیمتر-مدل-104-147a,میکرومتر ساده میتوتویو 900-800 میلی‌متر مدل 104-147A,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2310,104-148A,میکرومتر-ساده-میتوتویو-1000-900-میلیمتر-مدل-104-148a,میکرومتر ساده میتوتویو 1000-900 میلی‌متر مدل 104-148A,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2311,534-113,کولیس-ساده-30-سانتیمتر-میتوتویو-فک-بلند-مدل-113-534,کولیس ساده 30 سانتی‌متر میتوتویو فک بلند مدل 113-534,Mitutoyo | میتوتویو,انواع کولیس,True,False,True,1
2323,368-912,ست-میکرومتر-سه-فک-داخلسنج-میتوتویو-20-12-میلیمتر-مدل-912-368,ست میکرومتر سه فک داخل‌سنج میتوتویو 20-12 میلی‌متر مدل 912-368,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2326,368-168,میکرومتر-سه-فک-داخلسنج-میتوتویو-40-30-میلیمتر-مدل-168-368,میکرومتر سه فک داخل‌سنج میتوتویو 40-30 میلی‌متر مدل 168-368,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2327,368-169,میکرومتر-داخلسنج-سه-فک-میتوتویو-50-40-میلیمتر-مدل-169-368,میکرومتر داخل‌سنج سه فک میتوتویو 50-40 میلی‌متر مدل 169-368,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2328,368-170,میکرومتر-سه-فک-داخلسنج-ساده-میتوتویو-63-50-میلیمتر-مدل-170-368,میکرومتر سه فک داخل‌سنج ساده میتوتویو 63-50 میلی‌متر مدل 170-368,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2333,7305A,ضخامتسنج-عقربهای-میتوتویو-20-0-میلیمتر-مدل-a7305,ضخامت‌سنج عقربه‌ای میتوتویو 20-0 میلی‌متر مدل A7305,Mitutoyo | میتوتویو,شابلون,True,False,False,1
2336,7323A,ضخامتسنج-ورق-ساعتی-میتوتویو-20-0-میلیمتر-نعل-اسبی-مدل-a7323,ضخامت‌سنج ورق ساعتی میتوتویو 20-0 میلی‌متر نعل اسبی مدل A7323,Mitutoyo | میتوتویو,شابلون,True,False,True,1
2337,547-301,ضخامتسنج-ورق-دیجیتال-میتوتویو-10-0-میلیمتر-مدل-301-547,ضخامت‌سنج ورق دیجیتال میتوتویو 10-0 میلی‌متر مدل 301-547,Mitutoyo | میتوتویو,شابلون,True,False,False,1
2339,145-187,میکرومتر-داخلسنج-ساده-میتوتویو-75-50-میلیمتر-مدل-187-145,میکرومتر داخل‌سنج ساده میتوتویو 75-50 میلی‌متر مدل 187-145,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2340,145-188,میکرومتر-داخلسنج-ورنیه-میتوتویو-100-75-میلیمتر-مدل-188-145,میکرومتر داخل‌سنج ورنیه میتوتویو 100-75 میلی‌متر مدل 188-145,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2341,184-313S,فیلر-میتوتویو-28-پارچه-طول-10-سانتیمتر-مدل-313s-184,فیلر میتوتویو 28 پارچه طول 10 سانتی‌متر مدل 313S-184,Mitutoyo | میتوتویو,شابلون,True,False,True,1
2342,184-303S,فیلر-میتوتویو-28-پارچه-طول-15-سانتیمتر-دسته-بلند-مدل-303s-184,فیلر میتوتویو 28 پارچه طول 15 سانتی‌متر دسته بلند مدل 303S-184,Mitutoyo | میتوتویو,شابلون,True,False,True,1
2343,188-151,ست-شابلون-دنده-میتوتویو-51-تیغه-متریکاینچ-مدل-151-188,ست شابلون دنده میتوتویو 51 تیغه متریک/اینچ مدل 151-188,Mitutoyo | میتوتویو,شابلون,True,False,True,1
2346,187-901,زاویهسنج-ذرهبیندار-یونیورسال-میتوتویو-30-سانتیمتر-مدل-901-187,زاویه‌سنج ذره‌بین‌دار یونیورسال میتوتویو 30 سانتی‌متر مدل 901-187,Mitutoyo | میتوتویو,زاویه سنج,True,False,False,1
2347,187-502,زاویه-سنج-دیجیتال-یونیورسال-30-سانت-دقت-صدم-درجه-یک-دقیقه-مدل-502-187,زاویه سنج دیجیتال یونیورسال 30 سانت دقت صدم درجه (یک دقیقه) مدل 502-187,Mitutoyo | میتوتویو,زاویه سنج,True,False,False,1
2351,103-145,میکرومتر-ورنیه-میتوتویو-225-200-میلیمتر-مدل-145-103,میکرومتر ورنیه میتوتویو 225-200 میلی‌متر مدل 145-103,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2352,103-146,میکرومتر-ساده-میتوتویو-250-225-میلیمتر-مدل-146-103,میکرومتر ساده میتوتویو 250-225 میلی‌متر مدل 146-103,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2353,103-147,میکرومتر-ورنیه-میتوتویو-275-250-میلیمتر-مدل-147-103,میکرومتر ورنیه میتوتویو 275-250 میلی‌متر مدل 147-103,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2354,103-148,میکرومتر-ورنیه-میتوتویو-300-275-میلیمتر-مدل-148-103,میکرومتر ورنیه میتوتویو 300-275 میلی‌متر مدل 148-103,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2355,104-139A,میکرومتر-ورنیه-میتوتویو-100-0-میلیمتر-مدل-139-104,میکرومتر ورنیه میتوتویو 100-0 میلی‌متر مدل 139-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2356,104-140A,میکرومتر-ورنیه-میتوتویو-200-100-میلیمتر-مدل-a140-104,میکرومتر ورنیه میتوتویو 200-100 میلی‌متر مدل a140-104,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2357,340-520,میکرومتر-دیجیتال-میتوتویو-400-300-میلیمتر-سه-دکمه-مدل-520-340,میکرومتر دیجیتال میتوتویو 400-300 میلی‌متر سه دکمه مدل 520-340,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2359,523-122,پاسامتر-عقربهای-50-25-میلیمتر-میتوتویو-مدل-122-523,پاسامتر عقربه‌ای 50-25 میلی‌متر میتوتویو مدل 122-523,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2376,193-111,میکرومتر-کنتوردار-میتوتویو-25-0-میلیمتر-دقت-0001-میلیمتر-مدل-111-193,میکرومتر کنتور‌دار میتوتویو 25-0 میلی‌متر دقت 0.001 میلی‌متر مدل 111-193,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,False,1
2378,112-167,میکرومتر-فک-سوزنی-ساده-میتوتویو-75-50-میلیمتر-مدل-167-112,میکرومتر فک سوزنی ساده میتوتویو 75-50 میلی‌متر مدل 167-112,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2386,129-116,میکرومتر-عمقسنج-ساده-میتوتویو-150-0-میلیمتر-مدل-116-129,میکرومتر عمق‌سنج ساده میتوتویو 150-0 میلی‌متر مدل 116-129,Mitutoyo | میتوتویو,عمق سنج,True,False,False,1
2388,513-455E,ساعت-شیطونکی-میتوتویو-کورس-02-میلیمتر-مدل-513-455e,ساعت شیطونکی میتوتویو کورس 0.2 میلی‌متر مدل 513-455E,Mitutoyo | میتوتویو,ساعت شیطانکی,True,False,False,1
2390,505-742J,کولیس-ساعتی-6-اینچ-میتوتویو-مدل-505-742j,کولیس ساعتی 6 اینچ میتوتویو مدل 505-742J,Mitutoyo | میتوتویو,انواع کولیس,True,False,True,1
2391,505-743J,کولیس-عقربهای-8-اینچ-میتوتویو-مدل-505-743j,کولیس عقربه‌ای 8 اینچ میتوتویو مدل 505-743J,Mitutoyo | میتوتویو,انواع کولیس,True,False,True,1
2392,505-746,کولیس-ساعتی-12-اینچ-میتوتویو-746-505,کولیس ساعتی 12 اینچ میتوتویو 746-505,Mitutoyo | میتوتویو,انواع کولیس,True,False,True,1
2395,118-102,میکرومتر-ورنیه-میتوتویو-25-0-میلیمتر-نعل-اسبی-مدل-102-118,میکرومتر ورنیه میتوتویو 25-0 میلی‌متر نعل اسبی مدل 102-118,Mitutoyo | میتوتویو,انواع میکرومتر,True,False,True,1
2401,188-130,ست-شابلون-دنده-میتوتویو-22-تیغه-6-035-میلیمتر-مدل-130-188,ست شابلون دنده میتوتویو 22 تیغه 6-0.35 میلی‌متر مدل 130-188,Mitutoyo | میتوتویو,شابلون,True,False,True,1
2402,601645,سنگ-ساب-نگهداری-از-گیج-بلوک-میتوتویو-مدل-601645,سنگ ساب نگهداری از گیج بلوک میتوتویو مدل 601645,Mitutoyo | میتوتویو,راپورتر(گیج بلوک-گیج بلاک),True,False,False,1
2403,950-233,پرگار-داخلسنج-صنعتی-میتوتویو-200-میلیمتر-مدل-233-950,پرگار داخل‌سنج صنعتی میتوتویو 200 میلی‌متر مدل 233-950,Mitutoyo | میتوتویو,شابلون,True,False,True,1
2404,950-223,پرگار-خارجسنج-صنعتی-میتوتویو-200-میلیمتر-مدل-223-950,پرگار خارج‌سنج صنعتی میتوتویو 200 میلی‌متر مدل 223-950,Mitutoyo | میتوتویو,شابلون,True,False,True,1
2411,938882,باتری-میتوتویو-مدل-938882,باتری میتوتویو مدل 938882,Mitutoyo | میتوتویو,قطعات یدکی,True,False,True,1
3256,AST-13MA-2,دستگاه-مته-تیزکن-ast-13ma,دستگاه مته تیزکن AST-13MA,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3257,AST-20MG,دستگاه-مته-تیزکن-ast-20mg,دستگاه مته تیزکن AST-20MG,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3258,AST-F14,دستگاه-فرز-تیز-کن-کف-ast-f14,دستگاه فرز تیز کن کف AST-F14,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3259,AST-F20,دستگاه-فرز-تیز-کن-کف-ast-f20,دستگاه فرز تیز کن کف AST-F20,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3260,AST-F30,دستگاه-فرز-تیز-کن-کف-ast-f30,دستگاه فرز تیز کن کف AST-F30,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3261,AST-T20,دستگاه-قلاویز-تیز-کن-نوک-ast-t20,دستگاه قلاویز تیز کن نوک AST-T20,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3262,AST-TS20,دستگاه-قلاویز-تیز-کن-نوک-و-دیواره-ast-ts20,دستگاه قلاویز تیز کن نوک و دیواره AST-TS20,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3263,AST-TS42,دستگاه-قلاویز-تیز-کن-نوک-و-دیواره-ast-ts42,دستگاه قلاویز تیز کن نوک و دیواره AST-TS42,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3292,AST-PRO/T65,دستگاه-دریل-مگنت-قلاویز-زن-دیمردار-prot65,دستگاه دریل مگنت قلاویز زن دیمردار PRO/T65,ASTPOWER | ای اس تی پاور,دستگاه دریل مگنت,True,False,True,1
3293,AST-PRO/T150,دستگاه-دریل-مگنت-قلاویز-زن-دیمردار-prot150,دستگاه دریل مگنت قلاویز زن دیمردار PRO/T150,ASTPOWER | ای اس تی پاور,دستگاه دریل مگنت,True,False,True,1
3294,AST-EH614,دستگاه-فرز-تیز-کن-مخصوص-مارپیچ-ast-eh614,دستگاه فرز تیز کن مخصوص مارپیچ AST-EH614,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3296,AST-TMS20,دستگاه-قلاویز-تیز-کن-نوک-و-شیار-ast-tms20,دستگاه قلاویز تیز کن نوک و شیار AST-TMS20,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3297,AST-STW,دستگاه-فرز-اره-ای-و-دیسکی-تیز-کن-ast-stw,دستگاه فرز اره ای و دیسکی تیز کن AST-STW,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3298,3001-1903-C,دستگاه-فرز-اره-ای-و-دیسکی-تیز-کن-ast-sm,دستگاه فرز اره ای و دیسکی تیز کن AST-SM,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3299,AST-BSB,دستگاه-تیغ-اره-نواری-تیزکن-ast-bsb,دستگاه تیغ اره نواری تیزکن AST-BSB,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3301,AST-BS0-5,تایکوپ-bs0-برند-ast-power,تایکوپ BS0 برند AST Power,ASTPOWER | ای اس تی پاور,صفحه گردان,True,False,True,1
3303,AST-BS2-8,تایکوپ-bs2-برند-ast-power,تایکوپ BS2 برند AST Power,ASTPOWER | ای اس تی پاور,صفحه گردان,True,False,True,1
3324,AST-15MA,دستگاه-مته-تیزکن-ast-15ma,دستگاه مته تیزکن AST-15MA,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3325,AST-26MA-2,دستگاه-مته-تیزکن-ast-26ma,دستگاه مته تیزکن AST-26MA,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3326,AST-32MG,دستگاه-مته-تیزکن-ast-32mg,دستگاه مته تیزکن AST-32MG,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3327,AST-FTV313,دستگاه-فرز-انگشتی-تیز-کن-ast-ftv313,دستگاه فرز انگشتی تیز کن AST-FTV313,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3328,AST-MF14,دستگاه-مته-تیزکن-و-فرز-تیز-کن-ast-mf14,دستگاه مته تیزکن و فرز تیز کن AST-MF14,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3329,AST-830MA,دستگاه-مته-تیزکن-ast-830ma,دستگاه مته تیزکن AST-830MA,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3330,AST-230MA,دستگاه-مته-تیزکن-ast-230ma,دستگاه مته تیزکن AST-230MA,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3331,AST-SPARK3000,دستگاه-اسپارک-ast-sp3000,دستگاه اسپارک AST SP3000,ASTPOWER | ای اس تی پاور,دستگاه اسپارک پرتابل,True,False,True,1
3332,AST-SPARK600,دستگاه-اسپارک-ast-sp600,دستگاه اسپارک AST SP600,ASTPOWER | ای اس تی پاور,دستگاه اسپارک پرتابل,True,False,True,1
3349,AST-PRO/T100,دستگاه-دریل-مگنت-قلاویز-زن-دیمردار-prot100,دستگاه دریل مگنت قلاویز زن دیمردار PRO/T100,ASTPOWER | ای اس تی پاور,دستگاه دریل مگنت,True,False,True,1
3350,AST-COR80,دستگاه-کرگیری-80-پرومکس-کردریل-core-drill,دستگاه کُرگیری 80 پرومکس – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3351,AST-COR355P,دستگاه-کرگیری-355-پرومکس-کردریل-core-drill,دستگاه کُرگیری 355 پرومکس – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3352,AST-COR255P,دستگاه-کرگیری-255-پرومکس-کردریل-core-drill,دستگاه کُرگیری 255 پرومکس – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3353,TU-TCOR205,دستگاه-کرگیری-205-توربوکات-کردریل-core-drill,دستگاه کُرگیری 205 توربوکات – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3354,TU-TCOR305,دستگاه-کرگیری-305-توربوکات-کردریل-core-drill,دستگاه کُرگیری 305 توربوکات – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3355,TU-TCOR255,دستگاه-کرگیری-255-توربوکات-کردریل-core-drill,دستگاه کُرگیری 255 توربوکات – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3356,TU-TCOR355,دستگاه-کرگیری-355-توربوکات-کردریل-core-drill,دستگاه کُرگیری 355 توربوکات – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3357,AST-E312,دستگاه-فرز-تیز-کن-سفینه-ای-tu-e312-برند-astpower,دستگاه فرز تیز کن سفینه ای TU-E312 برند ASTpower,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3359,AST-E425,دستگاه-فرز-تیز-کن-سفینه-ای-tu-e425-برند-astpower,دستگاه فرز تیز کن سفینه ای TU-E425 برند ASTpower,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3361,TU-D13E12,دستگاه-مته-تیز-کن-و-فرز-تیز-کن-tu-d13e12-توربوکات,دستگاه مته تیز کن و فرز تیز کن TU-D13E12 توربوکات,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3363,DR313-3,دستگاه-مته-تیز-کن-tu-dr313-توربوکات,دستگاه مته تیز کن TU-DR313 توربوکات,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3364,DR230,دستگاه-مته-تیز-کن-tu-dr230,دستگاه مته تیز کن TU-DR230,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3374,AST-COR100,دستگاه-کرگیری-100-پرومکس-کردریل-core-drill,دستگاه کُرگیری 100 پرومکس – (کُردریل – CORE DRILL),ASTPOWER | ای اس تی پاور,دستگاه کُر گیری (کُر دریل),True,False,True,1
3409,TU-DR230-2,سنگ-sdc-مناسب-مته-کارباید-تیزکن-مدل-tu-dr230-astpower,سنگ SDC مناسب مته کارباید تیزکن مدل TU-DR230 ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3411,TU-DR230,سنگ-cbn-مناسب-مته-hss-تیز-کن-مدل-tu-dr230-astpower,سنگ CBN مناسب مته HSS تیز کن مدل TU-DR230 ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3412,DR313-2,سنگ-cbn-مناسب-مته-hss-تیز-کن-tu-dr313-tu-d13e12-astpower,سنگ CBN مناسب مته HSS تیز کن TU-DR313/ TU-D13E12 ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3414,DR313,سنگ-sdc-مناسب-مته-کارباید-تیز-کن-tu-dr313-tu-d13e12-astpower,سنگ SDC مناسب مته کارباید تیز کن TU-DR313/ TU-D13E12 ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,False,1
3424,AST-EH14,سنگ-sdc-فرز-تيز-كن-eh14-براي-ديواره-دستگاه-astpower,سنگ SDC فرز تيز كن EH14 براي ديواره دستگاه ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3429,FB620,سنگ-sdc-فرز-تیز-کن-fb620-دستگاه-چپ-astpower,سنگ SDC فرز تیز کن FB620 دستگاه چپ ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3431,FTV313,سنگ-sdc-فرز-تیز-کن-مناسب-فرز-کارباید-دستگاه-ftv313-سایز-4-تا-5-میلی-متر-astpower,سنگ SDC فرز تیز کن مناسب فرز کارباید دستگاه FTV313 سایز 4 تا 5 میلی متر ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3438,TS20,سنگ-sdc-مناسب-قلاويز-کارباید-تيز-كن-دستگاه-ts20-astpower,سنگ SDC مناسب قلاويز کارباید تيز كن دستگاه – TS20 ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3439,TS42,سنگ-sdc-مناسب-قلاويز-کارباید-تيز-كن-دستگاه-ts42-astpower,سنگ SDC مناسب قلاويز کارباید تيز كن دستگاه – TS42 ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3452,AST-13MA,فشنگی-گیر-سایز-14-تا-15-برای-دستگاه-ast-13ma-astpower,فشنگی گیر سایز 14 تا 15 برای دستگاه AST-13MA ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3453,AST-26MA,فشنگی-گیر-سایز-30-تا-32-برای-دستگاه-ast-26ma-astpower,فشنگی گیر سایز 30 تا 32 برای دستگاه AST-26MA ASTPOWER,ASTPOWER | ای اس تی پاور,دستگاه ابزار تیزکن,True,False,True,1
3468,1201-1003,کولیس-اینسایز-insize-10-سانتی-متر-مدل-1003-1201,کولیس اینسایز (Insize) 10 سانتی متر مدل 1003-1201,INSIZE | اینسایز,متر,True,False,True,1
