product_id,sku,product_slug,product_name,brand_name,product_is_active,product_deleted,product_is_available,image_id,image_url,mapped_local_relative_path,image_role,is_primary,display_order,sha256,width,height,byte_size,mime_type,preview_path,source_system,hr_watermark_status,hr_asset_decision,hr_batch_id,hr_notes,auto_detected,auto_confidence,auto_mode,auto_bbox,detection_result
3438,TS20,سنگ-sdc-مناسب-قلاويز-کارباید-تيز-كن-دستگاه-ts20-astpower,سنگ SDC مناسب قلاويز کارباید تيز كن دستگاه – TS20 ASTPOWER,ASTPOWER | ای اس تی پاور,True,False,True,1577,https://api.karzartools.com/static/uploads/products/3438/7722bd004d55b512.webp,3438/7722bd004d55b512.webp,primary,True,0,e49006527899e86a9d302700f12b74bda2585fe50467fe4b89b95974cb8a6542,1500,1500,50430,image/webp,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/e49006527899e86a9d302700f12b74bda2585fe50467fe4b89b95974cb8a6542.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-REMAINDER-ALL,این دارایی میان چند SKU مشترک است و در حالت عادی برای تصویر ثانویه مناسب‌تر از تصویر اختصاصی هر SKU است. نشان ShopMill در تصویر دیده می‌شود؛ جایگزین رسمی یا مجاز بدون نشان ترجیح دارد.,True,high,yellow_dark,"68,59,415,159",hr_and_auto
3439,TS42,سنگ-sdc-مناسب-قلاويز-کارباید-تيز-كن-دستگاه-ts42-astpower,سنگ SDC مناسب قلاويز کارباید تيز كن دستگاه – TS42 ASTPOWER,ASTPOWER | ای اس تی پاور,True,False,True,1578,https://api.karzartools.com/static/uploads/products/3439/336cbf4ccb5a5dc6.webp,3439/336cbf4ccb5a5dc6.webp,primary,True,0,9c780c976dbe6066d853a1ff4513c15916e30011bd28f26547e2f8edea3d71b1,1500,1500,50438,image/webp,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/9c780c976dbe6066d853a1ff4513c15916e30011bd28f26547e2f8edea3d71b1.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-REMAINDER-ALL,این دارایی میان چند SKU مشترک است و در حالت عادی برای تصویر ثانویه مناسب‌تر از تصویر اختصاصی هر SKU است. نشان ShopMill در تصویر دیده می‌شود؛ جایگزین رسمی یا مجاز بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
3452,AST-13MA,فشنگی-گیر-سایز-14-تا-15-برای-دستگاه-ast-13ma-astpower,فشنگی گیر سایز 14 تا 15 برای دستگاه AST-13MA ASTPOWER,ASTPOWER | ای اس تی پاور,True,False,True,1579,https://api.karzartools.com/static/uploads/products/3452/835d6ddc8a734a00.webp,3452/835d6ddc8a734a00.webp,primary,True,0,655c2aa8b1d1c9b286dc7976414de5a3760c704728b08f7a532d93a89bc4e34f,1500,1500,54172,image/webp,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/655c2aa8b1d1c9b286dc7976414de5a3760c704728b08f7a532d93a89bc4e34f.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-REMAINDER-ALL,این دارایی میان چند SKU مشترک است و در حالت عادی برای تصویر ثانویه مناسب‌تر از تصویر اختصاصی هر SKU است. نشان ShopMill در تصویر دیده می‌شود؛ جایگزین رسمی یا مجاز بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
3453,AST-26MA,فشنگی-گیر-سایز-30-تا-32-برای-دستگاه-ast-26ma-astpower,فشنگی گیر سایز 30 تا 32 برای دستگاه AST-26MA ASTPOWER,ASTPOWER | ای اس تی پاور,True,False,True,1580,https://api.karzartools.com/static/uploads/products/3453/5bd73097184698e6.webp,3453/5bd73097184698e6.webp,primary,True,0,9e4a6b261038e30979e34015ef43ba46c9ea0b3b3f9640c15446afc96b595a1a,1500,1500,49978,image/webp,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/9e4a6b261038e30979e34015ef43ba46c9ea0b3b3f9640c15446afc96b595a1a.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-REMAINDER-ALL,این دارایی میان چند SKU مشترک است و در حالت عادی برای تصویر ثانویه مناسب‌تر از تصویر اختصاصی هر SKU است. نشان ShopMill در تصویر دیده می‌شود؛ جایگزین رسمی یا مجاز بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4185,SO-13637,dead-center-d113-003014-سانو-san-ou,DEAD CENTER D113 003014 سانو (SAN OU),SAN OU | سانو,True,False,True,1468,https://api.karzartools.com/static/uploads/products/4185/a1e0d9d2e819b48e.webp,4185/a1e0d9d2e819b48e.webp,primary,True,0,ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3,1500,1500,47952,image/webp,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-REMAINDER-ALL,این دارایی میان چند SKU مشترک است و در حالت عادی برای تصویر ثانویه مناسب‌تر از تصویر اختصاصی هر SKU است. نشان ShopMill در تصویر دیده می‌شود؛ جایگزین رسمی یا مجاز بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4186,SO-13638,dead-center-d114-003015-سانو-san-ou,DEAD CENTER D114 003015 سانو (SAN OU),SAN OU | سانو,True,False,True,1469,https://api.karzartools.com/static/uploads/products/4186/a1e0d9d2e819b48e.webp,4186/a1e0d9d2e819b48e.webp,primary,True,0,ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3,1500,1500,47952,image/webp,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-REMAINDER-ALL,این دارایی میان چند SKU مشترک است و در حالت عادی برای تصویر ثانویه مناسب‌تر از تصویر اختصاصی هر SKU است. نشان ShopMill در تصویر دیده می‌شود؛ جایگزین رسمی یا مجاز بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4187,SO-13639,dead-center-d115-003016-سانو-san-ou,DEAD CENTER D115 003016 سانو (SAN OU),SAN OU | سانو,True,False,True,1470,https://api.karzartools.com/static/uploads/products/4187/a1e0d9d2e819b48e.webp,4187/a1e0d9d2e819b48e.webp,primary,True,0,ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3,1500,1500,47952,image/webp,/var/tmp/karzar-image-review/img02a02-remainder-all-pkg/previews/ed4d16fc879f09dfbc5f5c39c861be90ac919e8836dedeb0a6d713b83e83e1b3.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-REMAINDER-ALL,این دارایی میان چند SKU مشترک است و در حالت عادی برای تصویر ثانویه مناسب‌تر از تصویر اختصاصی هر SKU است. نشان ShopMill در تصویر دیده می‌شود؛ جایگزین رسمی یا مجاز بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4198,SO-336,k12-100-adapter-plate-سانو-san-ou,K12-100 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1471,https://api.karzartools.com/static/uploads/products/4198/de2e012efde9ec38.webp,4198/de2e012efde9ec38.webp,primary,True,0,1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110,1500,1500,48186,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-PILOT-001,تصویر یک سه‌نظام کامل را نشان می‌دهد، نه صفحه آداپتورهای K12 فهرست‌شده؛ نشان ShopMill نیز دیده می‌شود.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4199,SO-376,k12-125-adapter-plate-سانو-san-ou,K12-125 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1472,https://api.karzartools.com/static/uploads/products/4199/de2e012efde9ec38.webp,4199/de2e012efde9ec38.webp,primary,True,0,1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110,1500,1500,48186,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-PILOT-001,تصویر یک سه‌نظام کامل را نشان می‌دهد، نه صفحه آداپتورهای K12 فهرست‌شده؛ نشان ShopMill نیز دیده می‌شود.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4200,SO-420,k12-160-adapter-plate-سانو-san-ou,K12-160 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1473,https://api.karzartools.com/static/uploads/products/4200/de2e012efde9ec38.webp,4200/de2e012efde9ec38.webp,primary,True,0,1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110,1500,1500,48186,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-PILOT-001,تصویر یک سه‌نظام کامل را نشان می‌دهد، نه صفحه آداپتورهای K12 فهرست‌شده؛ نشان ShopMill نیز دیده می‌شود.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4203,SO-494,k12-315-adapter-plate-سانو-san-ou,K12-315 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1474,https://api.karzartools.com/static/uploads/products/4203/de2e012efde9ec38.webp,4203/de2e012efde9ec38.webp,primary,True,0,1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110,1500,1500,48186,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/1352fbc22ca1fc0157ba5c7476e0fef997f31bd71ab8f53c7b41140bf571a110.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-PILOT-001,تصویر یک سه‌نظام کامل را نشان می‌دهد، نه صفحه آداپتورهای K12 فهرست‌شده؛ نشان ShopMill نیز دیده می‌شود.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4205,SO-546,k72-160-adapter-plate-سانو-san-ou,K72-160 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1475,https://api.karzartools.com/static/uploads/products/4205/ce602d1a59c0f0a9.webp,4205/ce602d1a59c0f0a9.webp,primary,True,0,28236a1fa83bd7a29fd719df057e6e89e21adc89a7adf91c5f05dd9f2e332a1c,1500,1500,50390,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/28236a1fa83bd7a29fd719df057e6e89e21adc89a7adf91c5f05dd9f2e332a1c.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-PILOT-001,تصویر یک سه‌نظام چهار فک K72-160 را نشان می‌دهد، نه صفحه آداپتور؛ نشان ShopMill نیز دیده می‌شود.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4206,SO-551,k72-200-adapter-plate-سانو-san-ou,K72-200 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1476,https://api.karzartools.com/static/uploads/products/4206/4f720cc4fd9f66e9.webp,4206/4f720cc4fd9f66e9.webp,primary,True,0,13a01cc6a6b877c6c9b7b1fdf32d0f9fc8649503c4b8a5d4cef3df0606d37e03,1500,1500,50482,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/13a01cc6a6b877c6c9b7b1fdf32d0f9fc8649503c4b8a5d4cef3df0606d37e03.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-PILOT-001,تصویر یک سه‌نظام چهار فک را نشان می‌دهد، نه صفحه آداپتور K72-200؛ نشان ShopMill نیز دیده می‌شود.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4207,SO-574,k72-250-adapter-plate-سانو-san-ou,K72-250 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1477,https://api.karzartools.com/static/uploads/products/4207/13f5d10702cb8585.webp,4207/13f5d10702cb8585.webp,primary,True,0,685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a,1500,1500,50800,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-BATCH-002,تصویر چهار‌نظام کامل را نشان می‌دهد، در حالی که تمام انتساب‌های این دارایی صفحات آداپتور K72 هستند. نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ جایگزین بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4208,SO-624,k72-320-adapter-plate-سانو-san-ou,K72-320 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1478,https://api.karzartools.com/static/uploads/products/4208/13f5d10702cb8585.webp,4208/13f5d10702cb8585.webp,primary,True,0,685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a,1500,1500,50800,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-BATCH-002,تصویر چهار‌نظام کامل را نشان می‌دهد، در حالی که تمام انتساب‌های این دارایی صفحات آداپتور K72 هستند. نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ جایگزین بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4209,SO-626,k72-400-adapter-plate-سانو-san-ou,K72-400 ADAPTER PLATE سانو (SAN OU),SAN OU | سانو,True,False,False,1479,https://api.karzartools.com/static/uploads/products/4209/13f5d10702cb8585.webp,4209/13f5d10702cb8585.webp,primary,True,0,685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a,1500,1500,50800,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-batch-002/previews/685768684ba281d2728638101815c6e10a85b87e8eac436a5edf7761402f950a.jpg,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,REPLACE_REQUIRED,IMG-02A-02-BATCH-002,تصویر چهار‌نظام کامل را نشان می‌دهد، در حالی که تمام انتساب‌های این دارایی صفحات آداپتور K72 هستند. نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ جایگزین بدون نشان ترجیح دارد.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4251,SO-13605,دنباله-سه-نظام-مته-مدل-مورس-ms1-b12-001002-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-B12 001002 سانو (SAN OU),SAN OU | سانو,True,False,True,1480,https://api.karzartools.com/static/uploads/products/4251/36e551fccca7e3a0.webp,4251/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4252,SO-13606,دنباله-سه-نظام-مته-مدل-مورس-ms1-b16-001003-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-B16 001003 سانو (SAN OU),SAN OU | سانو,True,False,True,1481,https://api.karzartools.com/static/uploads/products/4252/36e551fccca7e3a0.webp,4252/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4253,SO-13607,دنباله-سه-نظام-مته-مدل-مورس-ms1-b18-001004-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-B18 001004 سانو (SAN OU),SAN OU | سانو,True,False,True,1482,https://api.karzartools.com/static/uploads/products/4253/36e551fccca7e3a0.webp,4253/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4254,SO-13608,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt0-001005-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT0 001005 سانو (SAN OU),SAN OU | سانو,True,False,True,1483,https://api.karzartools.com/static/uploads/products/4254/36e551fccca7e3a0.webp,4254/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4255,SO-13609,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt1-001006-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT1 001006 سانو (SAN OU),SAN OU | سانو,True,False,True,1484,https://api.karzartools.com/static/uploads/products/4255/36e551fccca7e3a0.webp,4255/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4256,SO-13610,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt2-001007-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT2 001007 سانو (SAN OU),SAN OU | سانو,True,False,True,1485,https://api.karzartools.com/static/uploads/products/4256/36e551fccca7e3a0.webp,4256/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4258,SO-13613,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt33-001010-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT33 001010 سانو (SAN OU),SAN OU | سانو,True,False,True,1486,https://api.karzartools.com/static/uploads/products/4258/36e551fccca7e3a0.webp,4258/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4259,SO-13612,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt6-001009-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT6 001009 سانو (SAN OU),SAN OU | سانو,True,False,True,1487,https://api.karzartools.com/static/uploads/products/4259/36e551fccca7e3a0.webp,4259/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4260,SO-13614,دنباله-سه-نظام-مته-مدل-مورس-ms2-b10-001011-سانو-san-ou,دنباله سه نظام مته مدل مورس MS2-B10 001011 سانو (SAN OU),SAN OU | سانو,True,False,True,1488,https://api.karzartools.com/static/uploads/products/4260/36e551fccca7e3a0.webp,4260/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4261,SO-13615,دنباله-سه-نظام-مته-مدل-مورس-ms2-b12-001012-سانو-san-ou,دنباله سه نظام مته مدل مورس MS2-B12 001012 سانو (SAN OU),SAN OU | سانو,True,False,True,1489,https://api.karzartools.com/static/uploads/products/4261/36e551fccca7e3a0.webp,4261/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
4262,SO-13616,دنباله-سه-نظام-مته-مدل-مورس-ms2-b16-001013-سانو-san-ou,دنباله سه نظام مته مدل مورس MS2-B16 001013 سانو (SAN OU),SAN OU | سانو,True,False,True,1490,https://api.karzartools.com/static/uploads/products/4262/36e551fccca7e3a0.webp,4262/36e551fccca7e3a0.webp,primary,True,0,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,1500,1500,47474,image/webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,IMG-02A-01 inventory + IMG-02A-02 HR,distributor_or_retailer,PREFER_REPLACEMENT,IMG-02A-02-PILOT-001,نشان ShopMill در گوشهٔ تصویر دیده می‌شود؛ استفادهٔ موقت ممکن است، اما جایگزین بدون نشان ترجیح دارد. این دارایی میان چند محصول هم‌خانواده مشترک است و برای تصویر ثانویه مناسب‌تر از تصویر دقیق هر SKU است.,True,high,yellow_dark,"67,59,415,159",hr_and_auto
