id,sku,name,reason,candidates,confidence
3794,5024,ست ساعت اندیکاتور اینسایز (Insize) با پایه مدل 5024,not_in_catalog_index,,none
3793,A20-4831,گیج جوش دیجیتال اینسایز (Insize) مدل A20-4831,not_in_catalog_index,,none
3791,4824-12,شابلون دنده ای ذوزنقه ای اینسایز (Insize) مدل 12-4824,not_in_catalog_index,,none
3790,4806-20,شابلون زاویه سنج اینسایز (Insize) مدل 20-4806,not_in_catalog_index,,none
3789,4166-10D,ست پین گیج اینسایز (Insize) 10.5 – 10 میلی متر 51 پارچه مدل 10D-4166,not_in_catalog_index,,none
3787,4804-26,ست شعاع‌ سنج اینسایز (Insize) 0.5-13 میلی‌ متری مدل 26-4804,not_in_catalog_index,,none
3786,4803-1,گیج سیم اینسایز (Insize) مدل 1-4803,not_in_catalog_index,,none
3782,4790-0300,گونیا مویی اینسایز (Insize) 200×300 میلی متر مدل 0300-4790,not_in_catalog_index,,none
3780,4120-8,گیج رینگی برو اینسایز (Insize) 1.25-8 میلی متر مدل 8-4120,not_in_catalog_index,,none
3779,4120-6N,گیج رینگی نرو اینسایز (Insize) 1-6میلی متر مدل 6N-4120,not_in_catalog_index,,none
3778,4101-C1000,گیج بلوک اینسایز (Insize) 1000 میلی متر گرید 2 مدل 4101-C1000,not_in_catalog_index,,none
3777,4100-2112,گیج بلوک اینسایز (Insize) 112 عددی گرید 2 مدل 2112-4100,not_in_catalog_index,,none
3776,3530-25BA,میکرومتر سوزنی اینسایز (Insize) 0-25 میلی‌متر خارج سنج مدل 25BA-3530,not_in_catalog_index,,none
3775,3222-12,میکرومتر داخل لوله ای اینسایز (Insize) 2-12 اینچ مدل 12-3222,not_in_catalog_index,,none
3772,3260-25,میکرومتر یک سر گرد اینسایز (Insize) خارج سنج 25-0 میلی متر مدل 25-3260,not_in_catalog_index,,none
3770,3230-25BA,میکرومتر سوزنی اینسایز (Insize) خارج سنج 25-0 میلی متر مدل 3230-25BA,not_in_catalog_index,,none
3769,2876-10,ضخامت سنج دیجیتال فک لوله ای اینسایز (Insize) مدل 10-2876,not_in_catalog_index,,none
3767,2874-02,ضخامت سنج دو طرفه سطح دنده اینسایز (Insize) 2-0 میلی متر مدل 02-2874,not_in_catalog_index,,none
3765,2710-25,ضخامت سنج ورق دیجیتال اینسایز (Insize) 25.4-0 میلی متر مدل 25-2710,not_in_catalog_index,,none
3764,2385-3,مرکز یاب اینسایز (Insize) داخل سنج و خارج سنج ساعتی مدل 3-2385,not_in_catalog_index,,none
3763,2383-08,ساعت شیطونکی اینسایز (Insize) کورس 0.8 میلی متر پایه بلند مدل 08-2383,not_in_catalog_index,,none
3762,2366-30,ضخامت سنج ورق ساعتی اینسایز (Insize) 30-0 میلی متر مدل 30-2366,not_in_catalog_index,,none
3760,2321-75,پرگار داخل سنج ساعتی اینسایز (Insize) 75 میلی متر مدل 75-2321,not_in_catalog_index,,none
3758,2321-55,پرگار داخل سنج ساعتی اینسایز (Insize) 55 میلی متر مدل 55-2321,not_in_catalog_index,,none
3757,2321-35,پرگار داخل سنج ساعتی اینسایز (Insize) 35 میلی متر مدل 35-2321,not_in_catalog_index,,none
3756,2309-100D,ساعت اندیکاتور اینسایز (Insize) مدل 100D-2309,not_in_catalog_index,,none
3754,2222-25,پرگار ساعتی داخل سنج اینسایز (Insize) کد 25-2222,not_in_catalog_index,,none
3753,2151-AL75,پرگار داخل سنج اینسایز (Insize) دیجیتال 75 میلی متر مدل 2151-AL75,not_in_catalog_index,,none
3751,2151-AL55,پرگار داخل سنج اینسایز (Insize) دیجیتال 55 میلی متر مدل 2151-AL55,not_in_catalog_index,,none
3750,2151-AL35,پرگار داخل سنج اینسایز (Insize) دیجیتال 35 میلی متر مدل 2151-AL35,not_in_catalog_index,,none
3748,2151-95,پرگار داخل سنج اینسایز (Insize) دیجیتال 95 میلی متر مدل 95-2151,not_in_catalog_index,,none
3747,2151-75,پرگار داخل سنج اینسایز (Insize) دیجیتال 75 میلی متر مدل 75-2151,not_in_catalog_index,,none
3745,2132-20,پرگار خارج سنج اینسایز(Insize) دیجیتال 20 میلی متر مدل 20-2132,not_in_catalog_index,,none
3743,1181-M50A,کولیس چرخ دنده دیجیتال اینسایز(Insize) M5-50 مدل 1181-M50A,not_in_catalog_index,,none
3741,0213-500A,ترمومتر دیجیتال اینسایز(Insize) لیزری 380 درجه مدل 500A-0213,not_in_catalog_index,,none
3740,4120-6,گیج رینگی برو 1 – 6 میلی متری اینسایز (Insize) مدل 6-4120,not_in_catalog_index,,none
3739,4120-5N,گیج رینگی نرو 0.8 – 5 میلی متری اینسایز (Insize) مدل 5N-4120,not_in_catalog_index,,none
3737,4120-5,گیج رینگی برو 0.8 – 5 میلی متری اینسایز (Insize) مدل 5-4120,not_in_catalog_index,,none
3735,4120-4N,گیج رینگی نرو 0.7 – 4 میلی متری اینسایز (Insize) مدل 4N-4120,not_in_catalog_index,,none
3733,4120-4,گیج رینگی برو 0.7 – 4 میلی متری اینسایز (Insize) مدل 4-4120,not_in_catalog_index,,none
3732,6284-82,پراب ساعت شیطانکی بلند اینسایز (Insize) مدل 82-6284,not_in_catalog_index,,none
3731,ISH-TDV-1000,سختی سنج میکرو ویکرز اینسایز (Insize) مدل ISH-TDV-1000,not_in_catalog_index,,none
3729,ISH-DR150,سختی سنج پایه دار دیجیتال اینسایز (Insize) مدل ISH-DR150,not_in_catalog_index,,none
3728,6140,پایه عمق سنج کولیس اینسایز (insize) مدل 6140,not_in_catalog_index,,none
3727,ISGF-0501,چراغ قوه اینسایز (Insize) مدل ISGF-0501,not_in_catalog_index,,none
3725,ISGF-0901,پیج گوشتی ساعتی اینسایز (Insize) مدل ISGF-0901,not_in_catalog_index,,none
3724,ISR-C300,زبری سنج دیجیتال اینسایز (Insize) مدل ISR-C300,not_in_catalog_index,,none
3723,1KGM1-8910,ست وزنه 25 عددی 1 میلی گرم تا 1 کیلو گرم اینسایز (Insize) مدل 1KGM1-8910,not_in_catalog_index,,none
3721,8003-3,ترازو دیجیتال 2 گرم تا 3 کیلو گرم اینسایز (Insize) مدل 3-8003,not_in_catalog_index,,none
3720,9341-50,رطوبت سنج چوب اینسایز (Insize) مدل 50-9341,not_in_catalog_index,,none
3718,6566-3,تاچ پراب یا مرکز یاب نوری/ بوقی الکترونیکی اینسایز (Insize) مدل 3-6566,not_in_catalog_index,,none
3717,6354-25W,هد میکرومتر دیجیتال اینسایز (Insize) 25-0 میلی متر مدل 25W-6354,not_in_catalog_index,,none
3715,ISL-DR2,"نمایشگر خط کش دیجیتال 2 محور (X,Y) اینسایز (Insize) مدل ISL-DR2",not_in_catalog_index,,none
3713,ISL-DR3,"نمایشگر خط کش دیجیتال 3 محور (X,Y,Z) اینسایز (Insize) مدل ISL-DR3",not_in_catalog_index,,none
3712,ISL-B5-1000,خط کش دیجیتال 1 متری اینسایز (Insize) مدل ISL-B5-1000,not_in_catalog_index,,none
3711,ISL-A1-600,خط کش دیجیتال 60 سانتی متری اینسایز (Insize) مدل ISL-A1-600,not_in_catalog_index,,none
3709,ISL-A1-800,خط کش دیجیتال 80 سانتی متری اینسایز (Insize) مدل ISL-A1-800,not_in_catalog_index,,none
3708,ISL-A1-1000,خط کش دیجیتال 1 متری اینسایز (Insize) مدل ISL-A1-1000,not_in_catalog_index,,none
3707,7523-3D5,عینک ذره بینی اینسایز (Insize) مدل 7523-3D5,not_in_catalog_index,,none
3706,ISM-PM200SB,میکروسکوپ دیجیتال اینسایز (Insize) مدل ISM-PM200SB,not_in_catalog_index,,none
3705,ISM-PM200SA,میکروسکوپ دیجیتال اینسایز (Insize) مدل ISM-PM200SA,not_in_catalog_index,,none
3704,ISF-F200,نیرو سنج عقربه ای 200 نیوتن اینسایز (Insize) مدل ISF-F200,not_in_catalog_index,,none
3702,HDT-LP200B,سختی سنج فلزات اینسایز (Insize) مدل HDT-LP200B,not_in_catalog_index,,none
3700,ISF-F500,نیرو سنج عقربه ای 500 نیوتن اینسایز (Insize) مدل ISF-F500,not_in_catalog_index,,none
3698,ISF-F300,نیرو سنج عقربه ای 300 نیوتن اینسایز (Insize) مدل ISF-F300,not_in_catalog_index,,none
3697,ISH-SDM,سختی سنج پلاستیک D اینسایز (Insize) مدل ISH-SDM,not_in_catalog_index,,none
3695,ISH-SAM,سختی سنج لاستیک A اینسایز (Insize) مدل ISH-SAM,not_in_catalog_index,,none
3694,7240-200,پرگار خارج سنج 20 سانتی اینسایز (Insize) مدل 200-7240,not_in_catalog_index,,none
3692,7111-1000,خط کش تاپ سیلندر 1 متری اینسایز (Insize) مدل 1000-7111,not_in_catalog_index,,none
3689,6902-85,میز صفحه صافی 100*500*800 اینسایز (Insize) مدل 85-6902,not_in_catalog_index,,none
3688,6900-1106,صفحه صافی گرانیت 140*630*1000 میلی متری اینسایز (insize) مدل 1106-6900,not_in_catalog_index,,none
3687,6900-0106,صفحه صافی گرانیت 140*630*1000 میلی متری اینسایز (insize) مدل 0106-6900,not_in_catalog_index,,none
3686,6211-10,پایه ساعت کوچک ده کیلویی اینسایز (Insize) مدل 10-6211,not_in_catalog_index,,none
3685,4824-16,شابلون دنده (رزوه) ذوزنقه 12-1 اینچ اینسایز (Insize) مدل 16-4824,not_in_catalog_index,,none
3684,4843-1,شابلون مته 118 درجه اینسایز (Insize) مدل 1-4843,not_in_catalog_index,,none
3682,4842-1,شابلون مته اینسایز (Insize) کدل 1-4842,not_in_catalog_index,,none
3680,4836-1,گیج جوش فلت اینسایز (Insize) مدل 1-4836,not_in_catalog_index,,none
3678,4838-1,گیج جوشکاری اینسایز (Insize) مدل 1-4838,not_in_catalog_index,,none
3676,4833-1,گپ سنج 15-08 میلی متری اینسایز (Insize) مدل 1-4833,not_in_catalog_index,,none
3674,4839-1,گیج جوشکاری اینسایز (Insize) مدل 1-4839,not_in_catalog_index,,none
3672,4835-1,گیج جوشکاری اینسایز (Insize) مدل 1-4835,not_in_catalog_index,,none
3670,4807,ست شابلون زاویه سنج 18 عدد اینسایز (Insize) مدل 4807,not_in_catalog_index,,none
3669,4801-15,شابلون شعاع سنج 25-15.5 میلی متری اینسایز (Insize) مدل 15-4801,not_in_catalog_index,,none
3667,4801-16,شابلون شعاع سنج 15-7.5 میلی متری اینسایز (Insize) مدل 16-4801,not_in_catalog_index,,none
3666,4801-17,شابلون شعاع سنج 7-1 میلی متری اینسایز (Insize) مدل 17-4801,not_in_catalog_index,,none
3664,2183,شعاع سنج دیجیتال اینسایز (Insize) مدل 2183,not_in_catalog_index,,none
3662,4780-85,زاویه سنج ساده اینسایز (Insize) مدل 85-4780,not_in_catalog_index,,none
3657,4605-20,فیلر 20 تیغه 15 سانتی متری اینسایز (Insize) مدل 20-4605,not_in_catalog_index,,none
3656,4760-1200,گونیا صنعتی 60 درجه اینسایز (Insize) مدل 1200-4760,not_in_catalog_index,,none
3655,4790-0200,گونیا مویی 20 سانتی دقیق اینسایز (Insize) مدل 0200-4790,not_in_catalog_index,,none
3654,4100-1112,گیج بلوک (راپورتر) 112 پارچه اینسایز (Insize) مدل 1112-4100,not_in_catalog_index,,none
3653,4100-18,گیج بلوک (راپورتر) 8 پارچه اینسایز (Insize) مدل 18-4100,not_in_catalog_index,,none
3652,3127-1004,میکرومتر دیجیتال اینسایز (Insize) 100-50 میلی متر داخل سنج سه فک مدل 1004-3127,not_in_catalog_index,,none
3651,7350-60,ست رابط گیج داخل سیلندر 60-35 میلی متری اینسایز (Insize) مدل 60-7350,not_in_catalog_index,,none
3650,7350-35,ست رابط گیج داخل سیلندر 35-18 میلی متری اینسایز (Insize) مدل 35-7350,not_in_catalog_index,,none
3649,3127-16,میکرومتر دیجیتال اینسایز (Insize) 16-12 میلی متر داخل سنج سه فک مدل 16-3127,not_in_catalog_index,,none
3647,3222-1500,میکرومتر اینسایز (Insize) 1500-50 میلی متر داخل سنج لوله‌ای مدل 1500-3222,not_in_catalog_index,,none
3646,3222-1000,میکرومتر اینسایز (Insize) 1000-50 میلی متر داخل سنج لوله‌ای مدل 1000-3222,not_in_catalog_index,,none
3645,3520-30,میکرومتر دیجیتال اینسایز (Insize) 5-30 میلی متر داخل سنج مدل 30-3520,not_in_catalog_index,,none
3643,3232-75,میکرومتر اینسایز (Insize) 75-50 میلی متر نوک پیچ گوشتی مدل 75-3232,not_in_catalog_index,,none
3642,3291-25,میکرومتر اینسایز (Insize) 25-0 میلی متر گام پیچ مدل 25-3291,not_in_catalog_index,,none
3640,3210-75,میکرومتر اینسایز (Insize) 75-50 میلی متر خارج سنج مدل 75-3210,not_in_catalog_index,,none
3639,S3-2824,ست گیج داخل سیلندر ساعتی 160-18 میلی متری اینسایز (Insize) مدل S3-2824,not_in_catalog_index,,none
3638,2872-10,ضخامت سنج دیجیتال بازو بلند 10-0 میلی متری اینسایز (Insize) مدل 10-2872,not_in_catalog_index,,none
3637,2871-10,ضخامت سنج دیجیتال 10-0 میلی متری اینسایز (Insize) مدل 10-2871,not_in_catalog_index,,none
3635,1150-1000,کولیس دیجیتال اینسایز (Insize) 1 متری پایه دار مدل 1000-1150,not_in_catalog_index,,none
3633,1203-1003,کولیس اینسایز (Insize) 10 سانتی متر مدل 1003-1203,not_in_catalog_index,,none
3632,4602-20,فیلر 20 تیغه 10 سانتی متری اینسایز (Insize) مدل 20-4602,not_in_catalog_index,,none
3631,2852-18,بورگیج داخل سیلندر اینسایز (insize) 18-10 میلیمتر مدل 18-2852,not_in_catalog_index,,none
3628,2852-10,بورگیج داخل سیلندر اینسایز (insize) 10-6 میلیمتر مدل 10-2852,not_in_catalog_index,,none
3627,2118-10,ساعت اندیکاتور صفحه گردان دیجیتال اینسایز (Insize) مدل 10-2118,not_in_catalog_index,,none
3626,2103-10,ساعت اندیکاتور دیجیتال هزارم اینسایز (insize) مدل 10-2103,not_in_catalog_index,,none
3625,2114-5F,ساعت اندیکاتور دیجیتال دور کوچک اینسایز (Insize) مدل 5F-2114,not_in_catalog_index,,none
3624,2318-30,ساعت اندیکاتور کورس 30 میلی متری اینسایز (Insize) مدل 30-2318,not_in_catalog_index,,none
3623,2318-10,ساعت اندیکاتور کورس 10 میلی متری اینسایز (Insize) مدل 10-2318,not_in_catalog_index,,none
3622,2301-10,ساعت اندیکاتور اینسایز (Insize) مدل 10-2301,not_in_catalog_index,,none
3621,2311-5,ساعت اندیکاتور دور کوچک کورس 5 میلی متری اینسایز (Insize) مدل 5-2311,not_in_catalog_index,,none
3620,2313-1,ساعت اندیکاتور کورس 1 میلی متری اینسایز (Insize) مدل 1-2313,not_in_catalog_index,,none
3619,2309-50,ساعت اندیکاتور کورس 50 میلی متری اینسایز (Insize) مدل 50-2309,not_in_catalog_index,,none
3618,2310-30,ساعت اندیکاتور کورس 30 میلی متر اینسایز (Insize) مدل 30-2310,not_in_catalog_index,,none
3617,2302-25,ساعت اندیکاتور کورس 25 میلی متری اینسایز (Insize) مدل 25-2302,not_in_catalog_index,,none
3616,2381-02,ساعت شیطانکی صفحه بزرگ اینسایز (Insize) مدل 02-2381,not_in_catalog_index,,none
3615,2381-08,ساعت شیطانکی صفحه بزرگ اینسایز (Insize) مدل 08-2381,not_in_catalog_index,,none
3614,2380-08,ساعت شیطانکی اینسایز (Insize) مدل 08-2380,not_in_catalog_index,,none
3613,2112-50,ساعت اندیکاتور دیجیتال کورس 50 میلی متری اینسایز (Insize) مدل 50-2112,not_in_catalog_index,,none
3612,2112-25,ساعت اندیکاتور دیجیتال کورس 25 میلی متری اینسایز (Insize) مدل 25-2112,not_in_catalog_index,,none
3611,2112-10,ساعت اندیکاتور دیجیتال اینسایز (insize) مدل 10-2112,not_in_catalog_index,,none
3610,7140-5,متر 5 متری اینسایز (Insize) مدل 5-7140,not_in_catalog_index,,none
3609,7140-3,متر 3 متری اینسایز (Insize) مدل 3-7140,not_in_catalog_index,,none
3608,7143-50,متر 50 متری اینسایز (Insize) مدل 50-7143,not_in_catalog_index,,none
3605,4745-1120,گونیا 45 درجه اینسایز (Insize) مدل 1120-4745,not_in_catalog_index,,none
3604,4790-0100,گونیا مویی 10 سانتی اینسایز (Insize) مدل 0100-4790,not_in_catalog_index,,none
3603,4790-0150,گونیا مویی 15 سانتی اینسایز (Insize) مدل 0150-4790,not_in_catalog_index,,none
3602,6284-3,پراب ساعت شیطانکی اینسایز (Insize) مدل 3-6284,not_in_catalog_index,,none
3601,4166-9D,پین گیج 51 پارچه 9.5 – 9 میلی متری اینسایز (Insize) مدل 9D-4166,not_in_catalog_index,,none
3600,4166-8D,پین گیج 51 پارچه 8.5 – 8 میلی متری اینسایز (Insize) مدل 8D-4166,not_in_catalog_index,,none
3599,3240-25,میکرومتر اینسایز (Insize) 25 سانتی متر عمق سنج صلیبی مدل 25-3240,not_in_catalog_index,,none
3598,4166-8,پین گیج 51 پارچه 8 – 7.5 میلی متری اینسایز (Insize) مدل 8-4166,not_in_catalog_index,,none
3597,4166-9,پین گیج 51 پارچه 9 – 8.5 میلی متری اینسایز (Insize) مدل 9-4166,not_in_catalog_index,,none
3596,4166-7D,پین گیج 51 پارچه 7.5- 7 میلی متری اینسایز (Insize) مدل 7D-4166,not_in_catalog_index,,none
3594,4166-7,پین گیج 51 پارچه 7 – 6.5 میلی متری اینسایز (Insize) مدل 7-4166,not_in_catalog_index,,none
3593,4166-6D,پین گیج 51 پارچه 6.5 – 6 میلی متری اینسایز (Insize) مدل 6D-4166,not_in_catalog_index,,none
3592,1145-25,کولیس دیجیتال اینسایز (Insize) 2.5 سانتی متر عمق سنج مدل 25-1145,ambiguous_letter_suffixes,"1145-25A,1145-25AWL",low
3591,4166-6,پین گیج 51 پارچه 6 -5.5 میلی متری اینسایز (Insize) مدل 6-4166,not_in_catalog_index,,none
3590,4166-5D,پین گیج 51 پارچه 5.50 – 5 میلی متری اینسایز (Insize) مدل 5D-4166,not_in_catalog_index,,none
3589,4166-5,پین گیج 51 پارچه 5 – 4.50 میلی متری اینسایز مدل (Insize) 4166-5,not_in_catalog_index,,none
3588,4166-4D,پین گیج 51 پارچه 4.50-4 میلی متری اینسایز (Insize) مدل 4D-4166,not_in_catalog_index,,none
3587,4166-4,پین گیج 51 پارچه 4-3.50 میلی متری اینسایز (Insize) مدل 4-4166,not_in_catalog_index,,none
3586,4166-3,پین گیج 51 پارچه 3 -2.50 میلی متری اینسایز(Insize) مدل 3-4166,not_in_catalog_index,,none
3585,4166-2D,پین گیج 51 پارچه 2.50-2 میلیمتری اینسایز (Insize) مدل 2D-4166,not_in_catalog_index,,none
3584,4166-2,پین گیج 51 پارچه 2 – 1.50 میلی متری اینسایز (Insize) مدل 2-4166,not_in_catalog_index,,none
3582,4166-1D,پین گیج 51 پارچه 1.5- 1 میلی متری اینسایز (Insize) مدل 1D-4166,not_in_catalog_index,,none
3579,4166-1,پین گیج 51 پارچه 1 – 0.5 میلی متری اینسایز (Insize) مدل 1-4166,not_in_catalog_index,,none
3575,3400-25,میکرومتر اینسایز (Insize) 25-0 میلی متر خارج سنج کنتور دار مدل 25-3400,not_in_catalog_index,,none
3574,3210-50,میکرومتر اینسایز (Insize) 50-25 میلی متر خارج سنج مدل 50-3210,not_in_catalog_index,,none
3573,3210-25,میکرومتر اینسایز (Insize) 25-0 میلی متر خارج سنج 0.001 مدل 25-3210,not_in_catalog_index,,none
3572,4166-0D,پین گیج 31 پارچه 0.50 – 0.20 میلی متری اینسایز (Insize) مدل 4166-0D,not_in_catalog_index,,none
3548,3108-25,میکرومتر دیجیتال اینسایز (Insize) 25 میلی متر خارج سنج مدل 25-3108,ambiguous_letter_suffixes,"3108-25A,3108-25FA",low
3547,4206-1,گیج تلسکوپی اینسایز (Insize) کد 1-4206,not_in_catalog_index,,none
3545,4602-32,فیلر 32 تیغه 10 سانتی متری اینسایز (Insize) مدل 32-4602,not_in_catalog_index,,none
3544,4602-17,فیلر 17 تیغه 10 سانتی متری اینسایز (Insize) مدل 17-4602,not_in_catalog_index,,none
3543,6301,پایه میکرومتر اینسایز (Insize) مدل6301,not_in_catalog_index,,none
3542,6210-81,پایه ساعت مفصلی مگنتی 80 کیلوگرم اینسایز (Insize) مدل 81-6210,not_in_catalog_index,,none
3541,6208-80,پایه ساعتی مفصلی مگنتی 80 کیلو گرمی اینسایز (Insize) مدل 80-6208,not_in_catalog_index,,none
3540,6207-80,پایه ساعت خرطومی 80 کیلو گرمی اینسایز (Insize) مدل 80-6207,not_in_catalog_index,,none
3539,6202-80,پایه ساعت اندیکاتور 80 کیلو گرمی اینسایز (Insize) مدل 80-6202,not_in_catalog_index,,none
3538,6201-60,پایه ساعت مگنتی اندیکاتور اینسایز (insize) مدل 60-6201,not_in_catalog_index,,none
3537,6200-60,پایه ساعت اندیکاتور 60 کیلو گرمی (Insize) مدل 60-6200,not_in_catalog_index,,none
3536,3227-1004,میکرومتر اینسایز (Insize) 100-50 میلی متر داخل سنج سه فک مدل 1004-3227,not_in_catalog_index,,none
3535,3227-88,میکرومتر اینسایز (Insize) 88-75 میلی متر داخل سنج سه فک مدل 88-3227,not_in_catalog_index,,none
3534,3520-75,میکرومتر دیجیتال اینسایز (Insize) 75-50 میلی متر داخل سنج مدل 75-3520,not_in_catalog_index,,none
3533,3227-75,میکرومتر اینسایز (Insize) 75-62 میلی متر داخل سنج سه فک مدل75-3227,not_in_catalog_index,,none
3532,3227-63,میکرومتر اینسایز (Insize) داخل سنج سه فک 63-50 میلی متر مدل 63-3227,not_in_catalog_index,,none
3531,3227-50,میکرومتر اینسایز (Insize) 50-40 میلی متر داخل سنج سه فک مدل 50-3227,not_in_catalog_index,,none
3530,3227-40,میکرومتر اینسایز (Insize) 40-30 میلی متر داخل سنج سه فک مدل 40-3227,not_in_catalog_index,,none
3529,3227-30,میکرومتر اینسایز (Insize) 30-25 میلی متر داخل سنج سه فک مدل 30-3227,not_in_catalog_index,,none
3528,3227-25,میکرومتر اینسایز (Insize) 25-20 میلی متر داخل سنج سه فک مدل 25-3227,not_in_catalog_index,,none
3527,3520-50,میکرومتر دیجیتال اینسایز (Insize) 50-25 میلی متر داخل سنج مدل 50-3520,not_in_catalog_index,,none
3526,3227-20,میکرومتر اینسایز (Insize) 20-16 میلی متر داخل سنج سه فک مدل 20-3227,not_in_catalog_index,,none
3525,3227-16,میکرومتر اینسایز (Insize) 16-12 میلی متر داخل سنج سه فک مدل 16-3227,not_in_catalog_index,,none
3524,3220-75,میکرومتر اینسایز (Insize) 75-50 میلی متر داخل سنج مدل 75-3220,not_in_catalog_index,,none
3523,3227-12,میکرومتر اینسایز (Insize) 12-10 میلی متر داخل سنج سه فک مدل 12-3227,not_in_catalog_index,,none
3522,3220-50,میکرومتر اینسایز (insize) 50-25 میلی متر داخل سنج مدل 50-3220,not_in_catalog_index,,none
3521,3227-10,میکرومتر اینسایز (Insize) 10-8 میلی متر داخل سنج سه فک مدل 10-3227,not_in_catalog_index,,none
3520,2367-10,ضخامت سنج ساعتی لوله اینسایز (Insize) 10 میلی متر مدل 10-2367,not_in_catalog_index,,none
3519,3227-8,میکرومتر اینسایز (Insize) 8-6 میلی متر داخل سنج سه فک مدل 8-3227,not_in_catalog_index,,none
3518,2866-10,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 10-2866,not_in_catalog_index,,none
3517,2863-10,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 10-2863,not_in_catalog_index,,none
3516,3127-88,میکرومتر دیجیتال اینسایز (Insize) سه فک 88-75 میلی متر داخل سنج مدل 88-3127,not_in_catalog_index,,none
3515,3220-30,میکرومتر اینسایز (Insize) 30-5 میلی متر داخل سنج مدل 30-3220,not_in_catalog_index,,none
3514,3127-75,میکرومتر دیجیتال اینسایز (Insize) سه فک 75-62 میلی متر داخل سنج مدل 75-3127,not_in_catalog_index,,none
3513,3127-63,میکرومتر دیجیتال اینسایز (Insize) سه فک 63-50 میلی متر داخل سنج مدل 63-3127,not_in_catalog_index,,none
3512,2364-1,ضخامت سنج ساعتی 1 میلی متری اینسایز (Insize) مدل 1-2364,not_in_catalog_index,,none
3510,3127-50,میکرومتر دیجیتال اینسایز (Insize) سه فک 50-40 میلی متر داخل سنج مدل 50-3127,not_in_catalog_index,,none
3509,3282-75,میکرومتر اینسایز (Insize) 75-50 میلی متر دیسکی مدل 75-3282,not_in_catalog_index,,none
3508,3127-40,میکرومتر دیجیتال اینسایز (Insize) سه فک 40-30 میلی متر داخل سنج مدل 40-3127,not_in_catalog_index,,none
3507,3282-50,میکرومتر اینسایز (Insize) 50-25 میلی متر دیسکی مدل 50-3282,not_in_catalog_index,,none
3506,3127-30,میکرومتر دیجیتال اینسایز (Insize) سه فک 30-25 میلی متر داخل سنج مدل 30-3127,not_in_catalog_index,,none
3505,3127-25,میکرومتر دیجیتال اینسایز (Insize) سه فک 25-20 میلی متر داخل سنج مدل 25-3127,not_in_catalog_index,,none
3504,3282-25,میکرومتر اینسایز (Insize) 25-0 میلی متر دیسکی مدل 25-3282,not_in_catalog_index,,none
3503,3127-20,میکرومتر دیجیتال اینسایز (Insize) سه فک 20-16 میلی متر داخل سنج مدل 20-3127,not_in_catalog_index,,none
3502,3203-6,میکرومتر اینسایز (Insize) 6-5 اینچ خارج سنج مدل 6-3203,ambiguous_letter_suffixes,"3203-6A,3203-6FA",low
3501,3127-12,میکرومتر دیجیتال اینسایز (Insize) سه فک 12-10 میلی متر داخل سنج مدل 12-3127,not_in_catalog_index,,none
3500,3127-10,میکرومتر دیجیتال اینسایز (Insize) سه فک 10-8 میلی متر داخل سنج مدل 10-3127,not_in_catalog_index,,none
3499,3127-8,میکرومتر دیجیتال اینسایز (Insize) سه فک 8-6 میلی متر داخل سنج مدل 8-3127,not_in_catalog_index,,none
3498,3203-5,میکرومتر اینسایز (Insize) 5-4 اینچ خارج سنج مدل 5-3203,ambiguous_letter_suffixes,"3203-5A,3203-5FA",low
3497,3203-4,میکرومتر اینسایز (Insize) 4-3 اینچ خارج سنج مدل 4-3203,ambiguous_letter_suffixes,"3203-4A,3203-4FA",low
3496,3203-3,میکرومتر اینسایز (Insize) 3-2 اینچ خارج سنج مدل 3-3203,ambiguous_letter_suffixes,"3203-3A,3203-3FA",low
3495,3203-2,میکرومتر اینسایز (Insize) 2-1 اینچ خارج سنج مدل 2-3203,ambiguous_letter_suffixes,"3203-2A,3203-2FA",low
3494,2364-10,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 10-2364,not_in_catalog_index,,none
3493,2361-10,ضخامت سنج ساعتی 10میلی متری اینسایز (Insize) مدل 10-2361,not_in_catalog_index,,none
3492,2151-55,پرگار دیجیتالی داخل سنج 55-35 میلی متری اینسایز (Insize) مدل 55-2151,not_in_catalog_index,,none
3491,3203-1,میکرومتر اینسایز (Insize) 1-0 اینچ خارج سنج مدل 1-3203,ambiguous_letter_suffixes,"3203-1A,3203-1FA",low
3490,2151-35,پرگار دیجیتالی داخل 35-15 میلی متری اینسایز (Insize) مدل 35-2151,not_in_catalog_index,,none
3489,ISE-2DT,تراز دیجیتال اینسایز (Insize) مدل ISE-2DT,not_in_catalog_index,,none
3488,2332-20,پرگار ساعتی خارج سنج 20-0 میلی متری اینسایز (Insize) مدل 20-2332,not_in_catalog_index,,none
3486,4100-2122,گیج بلوک (راپورتر) 122 پارچه اینسایز (Insize) مدل 2122-4100,not_in_catalog_index,,none
3485,2170-1,تراز (شیب‌سنج) دیجیتال اینسایز (Insize) مدل 1-2170,not_in_catalog_index,,none
3484,2315-05,ساعت اینچی اندیکاتور اینسایز (insize) مدل 05-2315,not_in_catalog_index,,none
3483,2308-10,ساعت اندیکاتور اینسایز (Insize) مدل 10-2308,not_in_catalog_index,,none
3482,2307-025,ساعت اینچی اندیکاتور اینسایز (Insize) مدل 025-2307,not_in_catalog_index,,none
