product_id,sku,name,brand_id,brand,category_id,category,is_active,is_available,stock_quantity,base_price,original_price,is_priced,image_count,has_real_image,media_materialized,api_visible,storefront_visible,sellable,purchase_eligible,legacy_spec_present,legacy_spec_key_count,product_type_id,product_type,kb_fact_count,kb_asserted_count,kb_unresolved_count,kb_conflict_count,kb_evidence_backed_count,required_definition_count,required_fact_present_count,required_fact_evidenced_count,required_fact_missing_count,technical_maturity_bucket,description_present,short_description_present,commercial_blockers,technical_blockers,deleted_at
1044,1012-0010,زاویه سنج سه تکه با خط کش 12کش — 0-100mm,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,25295000.00,,True,1,True,True,True,True,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability,no_authoritative_kb,
1045,1012-0030,زاویه سنج سه تکه با خط کش 12کش — 0-30mm,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,24890000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1046,1012-2005,زاویه سنج یونیورسال ساعت 2,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,13370000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1047,1012-3010,/ /1 پرگار بی ر,4,Dasqua | داسکوا,72,پرگار صنعتی,True,False,0.00,10970000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1048,1012-3015,/ /1 پرگار بی ر,4,Dasqua | داسکوا,72,پرگار صنعتی,True,False,0.00,13715000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1049,1012-3020,/ /1 پرگار بی ر,4,Dasqua | داسکوا,72,پرگار صنعتی,True,False,0.00,20175000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1050,1021-2005,زاویه سنج یونیورسال دیجیتال,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,53880000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1051,1022-1010,زاویه سنج نقاله ای دیجیتال — 0-1010mm,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,10740000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1052,1022-1015,زاویه سنج نقاله ای دیجیتال — 0-1015mm,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,12210000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1053,1022-4200,خط کش زاویه سنج دیجیتال دو خط,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,4390000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1054,1022-4300,خط کش زاویه سنج دیجیتال دو خط,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,4280000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1055,1030-2010,ترازوی جیت دیجیتال,4,Dasqua | داسکوا,71,تراز صنعتی,True,False,0.00,4255000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1056,1030-2051,تاکومی (دورسنج) دیجیتال مکانییک — 0-500mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,7420000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1057,1030-2056,تاکومی (دورسنج) دیجیتال مکانییک 1,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,11190000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1058,1030-2061,رنیو سنج دیجیتال,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,18429000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1059,1030-2100,تاکومی (دورسنج) دیجیتال مکانییک 1,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,5160000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1060,1031-2005,زاویه سنج ذره ر ر,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,15198000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1061,1031-2010,زاویه سنج ذره ر ر,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,23898000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1062,1041-0005,"1,1.25,1.5,1.75,2,2.5,3,3.5,4 میلیمی تا 7 شابلون رزوه اینچ و — 0-50mm",4,Dasqua | داسکوا,67,انواع گیج,True,False,0.00,2445000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1063,1041-0007,"1,1.25,1.5,1.75,2,2.5,3,3.5,4 میلیمی تا 7 شابلون رزوه اینچ و — 0-70mm",4,Dasqua | داسکوا,67,انواع گیج,True,False,0.00,2020000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1064,1041-2205,شابلون رنده پیچ بری 60درجه,4,Dasqua | داسکوا,67,انواع گیج,True,False,0.00,650000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1065,1041-2215,شابلون رنده پیچ بری 60درجه,4,Dasqua | داسکوا,67,انواع گیج,True,False,0.00,805000.00,,True,0,False,False,False,False,False,True,False,4,,,0,0,0,0,0,0,0,0,0,T0_NO_TECH_DATA,True,False,availability|image,no_authoritative_kb,
1066,1051-0005,گپ سنج مخروط (گیج داخل مخروط) — 0-50mm,4,Dasqua | داسکوا,67,انواع گیج,True,False,0.00,9230000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1067,1051-0008,گپ سنج مخروط (گیج داخل مخروط) — 0-80mm,4,Dasqua | داسکوا,67,انواع گیج,True,True,0.00,8985000.00,,True,1,True,True,True,True,True,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,,no_authoritative_kb,
1068,1051-0302,پرگار معمویل — 0-200mm/0-8,4,Dasqua | داسکوا,72,پرگار صنعتی,True,False,0.00,1620000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1069,1051-0304,پرگار معمویل — 0-300mm,4,Dasqua | داسکوا,72,پرگار صنعتی,True,False,0.00,2285000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1070,1051-2010,گپ سنج مخروط (گیج داخل مخروط),4,Dasqua | داسکوا,67,انواع گیج,True,False,0.00,12700000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1071,1120-3113,کولیس ورنیه تیپ مونو بالک — 0-70mm/0-3,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,4690000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1072,1122-9001,سختی‌سنج شور داسکوا کد 1122-9001,4,Dasqua | داسکوا,91,سختی سنج لاستیک,True,False,0.00,14400000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1073,1305-0002,کولیس ورنیه دو فک بلند — 0-500mm,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,48546000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1074,1305-0003,کولیس ورنیه دو فک بلند — 0-600mm,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,49360000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1075,1305-0010,کولیس مونوبالک ورنیه فک بلند با — 0-500mm/0-20,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,64694000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1076,1305-0025,36/5- کولیس مونوبالک ورنیه فک بلند با — 0-300mm/0-12,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,24152000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1077,1310-0004,کولیس مونو بالک ورنیه فک بلند — 0-200mm/0-8,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,12960000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1078,1310-0005,کولیس مونو بالک ورنیه فک بلند — 0-500mm/0-20,4,Dasqua | داسکوا,57,انواع کولیس,True,True,0.00,22398000.00,,True,1,True,True,True,True,True,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,,no_authoritative_kb,
1079,1310-0006,کولیس مونو بالک ورنیه فک بلند — 0-500mm/0-20,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,30235000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1080,1310-0007,کولیس مونو بالک ورنیه فک بلند — 0-500mm/0-20,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,47778000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1081,1310-0008,کولیس مونو بالک ورنیه فک بلند — 0-500mm/0-20,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,101998000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1082,1310-0009,کولیس مونو بالک ورنیه فک بلند — 0-500mm/0-20,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,119410000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1083,1310-0010,کولیس مونو بالک ورنیه فک بلند — 0-600mm/0-24,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,24885000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1084,1310-0011,کولیس مونو بالک ورنیه فک بلند — 0-600mm/0-24,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,46525000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1085,1310-0012,کولیس مونو بالک ورنیه فک بلند — 0-600mm/0-24,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,55525000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1086,1310-0015,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,67186000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1087,1310-0016,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,116911000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1088,1310-0017,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,169158000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1089,1310-0021,کولیس مونو بالک ورنیه فک بلند — 0-1500mm/0-60,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,259010000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1090,1310-0025,کولیس مونو بالک ورنیه فک بلند — 0-2000mm/0-80,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,246235000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1091,1310-0030,کولیس مونو بالک ورنیه فک بلند — 0-300mm/0-12,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,16050000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1092,1310-0031,کولیس مونو بالک ورنیه فک بلند — 0-300mm/0-12,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,32859000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1093,1310-0041,کولیس مونو بالک ورنیه فک بلند — 0-600mm/0-24,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,106977000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1094,1310-0042,کولیس مونو بالک ورنیه فک بلند — 0-600mm/0-24,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,129356000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1095,1310-0043,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,106977000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1096,1310-0044,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,116180000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1097,1310-0055,کولیس مونو بالک ورنیه فک بلند — 0-1500mm/0-60,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,174730000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1098,1310-0060,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,79618000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1099,1310-0090,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,94532000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1100,1310-0095,کولیس مونو بالک ورنیه فک بلند — 0-800mm/0-32,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,123638000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1101,1310-0100,کولیس مونو بالک ورنیه فک بلند — 0-1000mm/0-40,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,125400000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1102,1331-2115,ساعت ( SHOCK PROOFضد رضبه) — 0-150mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,True,0.00,7836000.00,,True,1,True,True,True,True,True,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,,no_authoritative_kb,
1103,1331-2120,ساعت کولیس 1 — 0-200mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,10225000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1104,1331-2130,کولیس ساعت 2 — 0-300mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,14944000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1105,1350-5005,ساعت کولیس 3 — 0-150mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,8483000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1106,1350-5010,کولیس ساعت 4 — 0-200mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,8875000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1107,1350-5015,ساعت کولیس 5 — 0-300mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,13910000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1108,1351-0005,شابلون شعاع سنج — 0-50mm,4,Dasqua | داسکوا,70,شعاع سنج(R),True,False,0.00,1895000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1109,1351-0010,شابلون شعاع سنج — 0-100mm,4,Dasqua | داسکوا,70,شعاع سنج(R),True,False,0.00,1900000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1110,1351-0015,شابلون شعاع سنج — 0-150mm,4,Dasqua | داسکوا,70,شعاع سنج(R),True,False,0.00,1900000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1111,1352-2010,شابلون شعاع سنج,4,Dasqua | داسکوا,70,شعاع سنج(R),True,False,0.00,6395000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1112,1380-3004,کولیس ورنیه تیپ مونو بالک — 0-100mm/0-4,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,4429000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1113,1380-3005,کولیس ورنیه تیپ مونو بالک — 0-150mm/0-6,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,4719000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1114,1380-3010,کولیس ورنیه تیپ مونو بالک — 0-200mm/0-8,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,7454000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1115,1380-3015,کولیس ورنیه تیپ مونو بالک — 0-300mm/0-12,4,Dasqua | داسکوا,57,انواع کولیس,True,False,0.00,12688000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1116,1500-1052,"1,1.25,1.5,1.75,2,2.5,3,3.5,4 میلیمی تا 7 شابلون رزوه اینچ و — 0-1052mm",4,Dasqua | داسکوا,67,انواع گیج,True,False,0.00,2120000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1117,1704-0005,ضخامت سنج الکی — 0-50mm,4,Dasqua | داسکوا,62,عمق سنج,True,False,0.00,20920000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1118,1732-0035,ساعت مرکزیاب 1 — 0-35mm,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1255000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,True,availability|image,no_authoritative_kb,
1119,1801-1005,رفرنس یاب محور ( Zزد زیرو) دیجیتال IP65ضد آب — 0-1005mm,4,Dasqua | داسکوا,82,Z سنج عقربه ای,True,False,0.00,12560000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1120,1801-2005,زاویه سنج نقاله ای دیجیتال — 20 سانت,4,Dasqua | داسکوا,68,زاویه سنج,True,False,0.00,4930000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1121,1803-2110,ساعت مرکزیاب داسکوا کد 1803-2110,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,5995000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1122,1803-4111,ساعت مرکزیاب داسکوا کد 1803-4111,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,2720000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1123,1803-4112,ساعت مرکزیاب داسکوا کد 1803-4112,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,2150000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1124,1803-4113,ساعت مرکزیاب داسکوا کد 1803-4113,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,2150000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1125,1803-4114,ساعت مرکزیاب داسکوا کد 1803-4114,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1126,1803-4115,ساعت مرکزیاب داسکوا کد 1803-4115,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1127,1803-4116,ساعت مرکزیاب داسکوا کد 1803-4116,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1128,1803-4117,ساعت مرکزیاب داسکوا کد 1803-4117,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1129,1803-4118,ساعت مرکزیاب داسکوا کد 1803-4118,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1130,1803-4119,ساعت مرکزیاب داسکوا کد 1803-4119,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1131,1803-4120,ساعت مرکزیاب داسکوا کد 1803-4120,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1132,1803-4121,ساعت مرکزیاب داسکوا کد 1803-4121,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1133,1803-4122,ساعت مرکزیاب داسکوا کد 1803-4122,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,1565000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
1134,1803-4123,ساعت مرکزیاب داسکوا کد 1803-4123,4,Dasqua | داسکوا,59,ساعت اندیکاتور,True,False,0.00,2390000.00,,True,0,False,False,False,False,False,True,True,4,,,0,0,0,0,0,0,0,0,0,T1_LEGACY_ONLY,True,False,availability|image,no_authoritative_kb,
